acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
CAD,CA81VANC3764776315,NL,Alibaba,Marketplace seller fee,2024-06-01,1417.73,Retired,65
CAD,CA81VANC3764776315,Japan,Alphabet Inc.,Software license fee payment,2024-06-01,1420.61,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 23fc8d3c-d088-4a54-9110-18a2fa2c0e09,2024-06-01,4645.61,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 4116b90b-136c-4bf7-99ef-e1e27c01dbc6,2024-06-01,7870.61,Retired,65
CAD,CA81VANC3764776315,NL,Bayer,Pharmacy bill,2024-06-01,7987.72,Retired,65
CAD,CA81VANC3764776315,NL,Alibaba,Online shopping,2024-06-01,8034.48,Retired,65
CAD,CA81VANC3764776315,NL,Ford Motor,Auto repair bill,2024-06-01,8092.1,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 4bd9123d-66dc-4625-ae1c-61ce4526e0f8,2024-06-01,11317.1,Retired,65
CAD,CA81VANC3764776315,NL,Morgan Stanley,Stock purchase,2024-06-01,11340.18,Retired,65
CAD,CA81VANC3764776315,NL,Dani van de Velde,Wedding gift,2024-06-01,11378.54,Retired,65
CAD,CA81VANC3764776315,NL,General Electric,Corporate services payment,2024-06-01,11445.55,Retired,65
CAD,CA81VANC3764776315,Germany,Ford Motor,Car purchase,2024-06-01,11451.47,Retired,65
CAD,CA81VANC3764776315,Great Britain,Quinty Helmerhorst,Rent deposit,2024-06-01,11484.05,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: ae1d27a7-6848-40b3-9f39-5f831499fb6c,2024-06-01,14709.05,Retired,65
CAD,CA81VANC3764776315,Denmark,Maya Hendrikse,Graduation gift,2024-06-01,14714.72,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: ef9e26af-8136-41db-84c1-e850a759c311,2024-06-01,17939.72,Retired,65
CAD,CA81VANC3764776315,United States,Boeing,Aircraft maintenance,2024-06-01,18004.34,Retired,65
CAD,CA81VANC3764776315,Italy,Tata Consultancy Services,System upgrade fee,2024-06-01,18006.05,Retired,65
CAD,CA81VANC3764776315,Canada,Alphabet Inc.,Software license fee payment,2024-06-01,18056.13,Retired,65
CAD,CA81VANC3764776315,Spain,Cisco Systems,Technology services invoice payment,2024-06-01,18195.36,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: e8dbe68c-29be-4e66-ab1f-49e6cd893e7a,2024-06-01,21420.36,Retired,65
CAD,CA81VANC3764776315,NL,PepsiCo,Beverage order,2024-06-01,21436.34,Retired,65
CAD,CA81VANC3764776315,NL,AstraZeneca,Healthcare prescription,2024-06-01,21504.35,Retired,65
CAD,CA81VANC3764776315,Spain,Unilever,Order payment,2024-06-01,21511.91,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 3edafa49-bd15-4054-9c9f-ad3bdc2a2e13,2024-06-01,24736.91,Retired,65
CAD,CA81VANC3764776315,NL,Geldmaat ATM,Geldmaat: 3d7a1228-c5f9-41e3-8cd1-fd1ea41753e0,2024-06-01,24794.64,Retired,65
CAD,CA81VANC3764776315,Japan,Allianz,Policy renewal fee,2024-06-01,24800.36,Retired,65
CAD,CA81VANC3764776315,NL,Faas Tins,Household expenses,2024-06-01,24801.31,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: ca35745e-de10-4ee5-b3e8-09da668c86ec,2024-06-01,28026.31,Retired,65
CAD,CA81VANC3764776315,NL,Vajèn van Cuijck-Verhoeven,Personal loan,2024-06-01,28145.65,Retired,65
CAD,CA81VANC3764776315,NL,Berkshire Hathaway,Business unit invoice,2024-06-01,28151.28,Retired,65
CAD,CA81VANC3764776315,NL,Mitsubishi,Business unit invoice,2024-06-01,28162.93,Retired,65
CAD,CA81VANC3764776315,NL,Alibaba,Marketplace seller fee,2024-06-01,28223.56,Retired,65
CAD,CA81VANC3764776315,Germany,Faye Mathurin,Household expenses,2024-06-01,28233.27,Retired,65
CAD,CA81VANC3764776315,Great Britain,Teun Bosman,Child support,2024-06-01,28238.41,Retired,65
CAD,CA81VANC3764776315,Canada,Dell Technologies,Technology services invoice payment,2024-06-01,28242.1,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 13b4aba6-8bae-40fb-93d5-7d329375c018,2024-06-01,31467.1,Retired,65
CAD,CA81VANC3764776315,Great Britain,Phillips 66,Energy supply charge,2024-06-01,31478.94,Retired,65
CAD,CA81VANC3764776315,NL,Merck & Co.,Drug order payment,2024-06-01,31549.09,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 07238f12-8062-439d-a86b-fae731ac8f2e,2024-06-01,34774.09,Retired,65
CAD,CA81VANC3764776315,NL,Loïs van Laar,Dinner reimbursement,2024-06-01,34788.19,Retired,65
CAD,CA81VANC3764776315,Great Britain,IBM,Technology services invoice payment,2024-06-01,34814.78,Retired,65
CAD,CA81VANC3764776315,Germany,GlaxoSmithKline,Drug order payment,2024-06-01,34819.6,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 85d029b0-1751-4ef5-a1d9-b1c921f2a89c,2024-06-01,38044.6,Retired,65
CAD,CA81VANC3764776315,Italy,Bjorn de Ruiter,Mortgage help,2024-06-01,38050.49,Retired,65
CAD,CA81VANC3764776315,NL,Bayer,Drug order payment,2024-06-01,38052.18,Retired,65
CAD,CA81VANC3764776315,NL,AT&T,Telecom invoice,2024-06-01,38120.71,Retired,65
CAD,CA81VANC3764776315,NL,Microsoft,Software license fee payment,2024-06-01,38132.65,Retired,65
CAD,CA81VANC3764776315,NL,Nynke Zevenboom,Child support,2024-06-01,38168.67,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 78e9661a-c6df-4da5-a107-bd265fd497d7,2024-06-01,41393.67,Retired,65
CAD,CA81VANC3764776315,NL,General Electric,Corporate services payment,2024-06-01,41445.95,Retired,65
CAD,CA81VANC3764776315,NL,Sanofi,Medication purchase,2024-06-01,41450.38,Retired,65
CAD,CA81VANC3764776315,NL,GlaxoSmithKline,Medication purchase,2024-06-01,41511.04,Retired,65
CAD,CA81VANC3764776315,Germany,Stijn van Laar-Weeldenburg,Family loan repayment,2024-06-01,41519.35,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 6551fc57-d8f7-4b6f-8616-1ee12cedaea0,2024-06-01,44744.35,Retired,65
CAD,CA81VANC3764776315,United States,LVMH,Luxury item purchase,2024-06-01,44795.79,Retired,65
CAD,CA81VANC3764776315,NL,Alphabet Inc.,Cloud storage subscription,2024-06-01,44796.86,Retired,65
CAD,CA81VANC3764776315,Canada,Mitsubishi,Conglomerate product order,2024-06-01,44799.46,Retired,65
CAD,CA81VANC3764776315,NL,Thomas Vial,Gift,2024-06-01,44921.74,Retired,65
CAD,CA81VANC3764776315,Japan,Meta Platforms,Cloud storage subscription,2024-06-01,44925.14,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 622e8bec-7102-4fe8-98ec-1730adab6d27,2024-06-01,48150.14,Retired,65
CAD,CA81VANC3764776315,Germany,IBM,Technology services invoice payment,2024-06-01,48187.06,Retired,65
CAD,CA81VANC3764776315,NL,Johanna Moenen,Party contribution,2024-06-01,48192.22,Retired,65
CAD,CA81VANC3764776315,NL,Renault,Auto repair bill,2024-06-01,48198.75,Retired,65
CAD,CA81VANC3764776315,Great Britain,Merel van den Eerenbeemt,New baby gift,2024-06-01,48287.09,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 58d5ff97-a859-47bb-866b-0aa6743f37e5,2024-06-01,51512.09,Retired,65
CAD,CA81VANC3764776315,NL,Gilead Sciences,Biotech research fee,2024-06-01,51533.23,Retired,65
CAD,CA81VANC3764776315,NL,Johnson & Johnson,Drug order payment,2024-06-01,51545.05,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: c62a2e4b-6636-4a87-ac04-63ac2ced8b17,2024-06-01,54770.05,Retired,65
CAD,CA81VANC3764776315,NL,Sanofi,Pharmacy bill,2024-06-01,54771.43,Retired,65
CAD,CA81VANC3764776315,Belgium,Honeywell,Corporate services payment,2024-06-01,54792.0,Retired,65
CAD,CA81VANC3764776315,NL,Aron Spruit,School fees,2024-06-01,54796.09,Retired,65
CAD,CA81VANC3764776315,Hungary,Renault,Car parts order,2024-06-01,54841.28,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: d4d0f69f-df0e-41cf-906c-6ac1349e663a,2024-06-01,58066.28,Retired,65
CAD,CA81VANC3764776315,Canada,Tijn van Jumiège,Vacation expenses,2024-06-01,58136.69,Retired,65
CAD,CA81VANC3764776315,United States,Meta Platforms,Technology services invoice payment,2024-06-01,58191.2,Retired,65
CAD,CA81VANC3764776315,Great Britain,Novartis,Healthcare prescription,2024-06-01,58228.02,Retired,65
CAD,CA81VANC3764776315,NL,Alibaba,E-commerce order,2024-06-01,58318.95,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 62603d7d-df52-48cd-af98-4f5257d96391,2024-06-01,61543.95,Retired,65
CAD,CA81VANC3764776315,NL,Mitsubishi,Business unit invoice,2024-06-01,61551.15,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 5b26a1be-dff1-4d4c-aeac-5438e1c61292,2024-06-01,64776.15,Retired,65
CAD,CA81VANC3764776315,NL,Ravi Heinrichs,Emergency funds,2024-06-01,64825.41,Retired,65
CAD,CA81VANC3764776315,United States,Lenn Galijn,Pet expenses,2024-06-01,64878.63,Retired,65
CAD,CA81VANC3764776315,Denmark,IBM,Cloud storage subscription,2024-06-01,64897.08,Retired,65
CAD,CA81VANC3764776315,Belgium,SoftBank,Business unit invoice,2024-06-01,64922.47,Retired,65
CAD,CA81VANC3764776315,NL,Pfizer,Pharmacy bill,2024-06-01,64967.72,Retired,65
CAD,CA81VANC3764776315,NL,Bristol-Myers Squibb,Drug order payment,2024-06-01,64971.1,Retired,65
CAD,CA81VANC3764776315,Spain,Gilead Sciences,Clinical trial payment,2024-06-01,64986.91,Retired,65
CAD,CA81VANC3764776315,NL,Bristol-Myers Squibb,Medication purchase,2024-06-01,65039.55,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 5b706a24-7331-4f44-b9cd-15fc5edc8184,2024-06-01,68264.55,Retired,65
CAD,CA81VANC3764776315,NL,Luka Huls-van den Broek,Mortgage help,2024-06-01,68269.09,Retired,65
CAD,CA81VANC3764776315,NL,Morgan Stanley,Investment fund entry,2024-06-01,68379.33,Retired,65
CAD,CA81VANC3764776315,NL,Cisco Systems,Software license fee payment,2024-06-01,68387.86,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 333c4afc-88b1-43d8-8e7d-9fcd7b0ade1f,2024-06-01,71612.86,Retired,65
CAD,CA81VANC3764776315,France,Geldmaat ATM,Geldmaat: 7189b862-1e09-43b7-b897-8b099022ddab,2024-06-01,74837.86,Retired,65
CAD,CA81VANC3764776315,NL,Carlijn van Beek,Graduation gift,2024-06-01,74963.63,Retired,65
