acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
EUR,NL05YEPP9143006295,NL,Allianz,Insurance premium,2024-06-01,2980.6,Professional,45
EUR,NL05YEPP9143006295,Canada,Faye Groote,Reimbursement for bills,2024-06-01,2987.01,Professional,45
EUR,NL05YEPP9143006295,NL,Ford Motor,Car purchase,2024-06-01,3071.78,Professional,45
EUR,NL05YEPP9143006295,NL,Bristol-Myers Squibb,Medication purchase,2024-06-01,3076.99,Professional,45
EUR,NL05YEPP9143006295,Hungary,Sten Rijcken,Reimbursement for bills,2024-06-01,3127.81,Professional,45
EUR,NL05YEPP9143006295,NL,Maxim Strik-Uit de Willigen,Split vacation cost,2024-06-01,3141.07,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 15943f11-fd26-42ad-9037-17da04c2bb9e,2024-06-01,7275.07,Professional,45
EUR,NL05YEPP9143006295,NL,ByteDance,Cloud storage subscription,2024-06-01,7280.8,Professional,45
EUR,NL05YEPP9143006295,Great Britain,Geldmaat ATM,Geldmaat: d36f2e91-7ba3-448b-ac61-6779bf660257,2024-06-01,7360.98,Professional,45
EUR,NL05YEPP9143006295,NL,Meta Platforms,Cloud storage subscription,2024-06-01,7401.06,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: f6c599f8-6ec1-4ba8-8b46-8d75f8900d47,2024-06-01,11535.06,Professional,45
EUR,NL05YEPP9143006295,NL,Esther Ellis,Housewarming gift,2024-06-01,11558.61,Professional,45
EUR,NL05YEPP9143006295,Great Britain,Tycho Zevenboom,Reimbursement for dinner,2024-06-01,11659.88,Professional,45
EUR,NL05YEPP9143006295,Belgium,Maria de Werd,Medical bills,2024-06-01,11662.21,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: aff1895e-2cf0-4759-b22a-cc193b4ae83f,2024-06-01,15796.21,Professional,45
EUR,NL05YEPP9143006295,France,Cisco Systems,Software license fee payment,2024-06-01,15841.22,Professional,45
EUR,NL05YEPP9143006295,NL,Fatima de Bruijn,Shared subscription,2024-06-01,15900.85,Professional,45
EUR,NL05YEPP9143006295,United States,Mitsubishi,Corporate services payment,2024-06-01,15924.44,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 9071dc11-bf91-47f1-b46a-086bcfa34edf,2024-06-01,20058.44,Professional,45
EUR,NL05YEPP9143006295,Great Britain,Verizon,Cable service subscription,2024-06-01,20060.02,Professional,45
EUR,NL05YEPP9143006295,NL,LVMH,Designer goods order,2024-06-01,20064.84,Professional,45
EUR,NL05YEPP9143006295,NL,Roche,Pharmacy bill,2024-06-01,20073.13,Professional,45
EUR,NL05YEPP9143006295,NL,Johnson & Johnson,Medication purchase,2024-06-01,20079.36,Professional,45
EUR,NL05YEPP9143006295,United States,PepsiCo,Restaurant bill,2024-06-01,20092.82,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 619494e5-e190-4fa3-89ca-fd1073d24b1b,2024-06-01,24226.82,Professional,45
EUR,NL05YEPP9143006295,NL,Oracle,Cloud storage subscription,2024-06-01,24231.97,Professional,45
EUR,NL05YEPP9143006295,NL,Mitsubishi,Business unit invoice,2024-06-01,24252.41,Professional,45
EUR,NL05YEPP9143006295,NL,Isa de Plantard,Gas money,2024-06-01,24287.78,Professional,45
EUR,NL05YEPP9143006295,United States,Boeing,Aviation technology fee,2024-06-01,24292.37,Professional,45
EUR,NL05YEPP9143006295,NL,Johnson & Johnson,Medication purchase,2024-06-01,24300.34,Professional,45
EUR,NL05YEPP9143006295,Canada,General Electric,Diversified company fee,2024-06-01,24350.22,Professional,45
EUR,NL05YEPP9143006295,NL,Johnson & Johnson,Healthcare prescription,2024-06-01,24395.24,Professional,45
EUR,NL05YEPP9143006295,NL,Geldmaat ATM,Geldmaat: 042d7e5a-79c0-4943-9fbb-e6683fec92a6,2024-06-01,24537.11,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: a1a3c398-581b-4180-9869-cad1ffa2f522,2024-06-01,28671.11,Professional,45
EUR,NL05YEPP9143006295,NL,General Electric,Business unit invoice,2024-06-01,28673.46,Professional,45
EUR,NL05YEPP9143006295,NL,Stijn van Santen,Loan to family,2024-06-01,28685.76,Professional,45
EUR,NL05YEPP9143006295,NL,Accenture,Professional service invoice,2024-06-01,28695.63,Professional,45
EUR,NL05YEPP9143006295,NL,DuPont,Corporate services payment,2024-06-01,28706.73,Professional,45
EUR,NL05YEPP9143006295,NL,Niek Uphaus,Child support,2024-06-01,28711.69,Professional,45
EUR,NL05YEPP9143006295,Great Britain,Annabel Kleibrink-van der Schuijt,Rent assistance,2024-06-01,28748.79,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 94f8c1d7-cfd7-441d-8d9d-19c72aa324f5,2024-06-01,32882.79,Professional,45
EUR,NL05YEPP9143006295,Denmark,Morgan Stanley,Investment fund entry,2024-06-01,32894.81,Professional,45
EUR,NL05YEPP9143006295,Spain,Bayer,Medication purchase,2024-06-01,32982.65,Professional,45
EUR,NL05YEPP9143006295,NL,ByteDance,Cloud storage subscription,2024-06-01,33035.15,Professional,45
EUR,NL05YEPP9143006295,NL,Ford Motor,Auto repair bill,2024-06-01,33036.3,Professional,45
EUR,NL05YEPP9143006295,NL,Cisco Systems,Software license fee payment,2024-06-01,33041.53,Professional,45
EUR,NL05YEPP9143006295,NL,Meta Platforms,Software license fee payment,2024-06-01,33066.22,Professional,45
EUR,NL05YEPP9143006295,NL,Sanofi,Medication purchase,2024-06-01,33168.3,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 5e23539b-807a-42f4-9756-65036b896457,2024-06-01,37302.3,Professional,45
EUR,NL05YEPP9143006295,NL,Renault,Vehicle service charge,2024-06-01,37307.21,Professional,45
EUR,NL05YEPP9143006295,Canada,Zoey Sam,Shared meal cost,2024-06-01,37344.28,Professional,45
EUR,NL05YEPP9143006295,NL,Meta Platforms,Technology services invoice payment,2024-06-01,37349.55,Professional,45
EUR,NL05YEPP9143006295,Great Britain,Bryan Bos,Friend loan repayment,2024-06-01,37354.29,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: be1ec9f9-6ebf-4418-b941-a8a182d5c52b,2024-06-01,41488.29,Professional,45
EUR,NL05YEPP9143006295,Great Britain,Allianz,Insurance premium,2024-06-01,41533.18,Professional,45
EUR,NL05YEPP9143006295,NL,Kate Meijer,Support for a friend,2024-06-01,41574.37,Professional,45
EUR,NL05YEPP9143006295,Canada,Facebook,Premium account upgrade,2024-06-01,41581.93,Professional,45
EUR,NL05YEPP9143006295,NL,3M,Diversified company fee,2024-06-01,41594.88,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 52311df6-43c9-496c-b2d7-e2500af66695,2024-06-01,45728.88,Professional,45
EUR,NL05YEPP9143006295,NL,Nike,Clothing purchase,2024-06-01,45761.74,Professional,45
EUR,NL05YEPP9143006295,NL,Mitsubishi,Conglomerate product order,2024-06-01,45807.01,Professional,45
EUR,NL05YEPP9143006295,NL,Gilead Sciences,Clinical trial payment,2024-06-01,45809.52,Professional,45
EUR,NL05YEPP9143006295,NL,Bo Hulst-van Amstel,Rent assistance,2024-06-01,45827.78,Professional,45
EUR,NL05YEPP9143006295,NL,Pieter Erhout,Reimbursement for travel,2024-06-01,45843.3,Professional,45
EUR,NL05YEPP9143006295,Spain,Apple Inc.,Cloud storage subscription,2024-06-01,45964.47,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 9988f867-a0b7-44ea-8770-5e874ef5e09a,2024-06-01,50098.47,Professional,45
EUR,NL05YEPP9143006295,NL,Ties Govarts,Debt settlement,2024-06-01,50109.01,Professional,45
EUR,NL05YEPP9143006295,NL,Duke Energy,Electricity payment,2024-06-01,50278.56,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: ec8f7e7e-2143-4896-a760-8a62925e77e2,2024-06-01,54412.56,Professional,45
EUR,NL05YEPP9143006295,NL,SoftBank,Corporate services payment,2024-06-01,54482.61,Professional,45
EUR,NL05YEPP9143006295,NL,AstraZeneca,Pharmacy bill,2024-06-01,54512.53,Professional,45
EUR,NL05YEPP9143006295,NL,Vincent Loep,Graduation gift,2024-06-01,54519.98,Professional,45
EUR,NL05YEPP9143006295,NL,Thom Bosman,Rent payment,2024-06-01,54523.72,Professional,45
EUR,NL05YEPP9143006295,NL,Wout van Luin,Family loan repayment,2024-06-01,54531.9,Professional,45
EUR,NL05YEPP9143006295,France,Senn Hendriks,Support money,2024-06-01,54596.37,Professional,45
EUR,NL05YEPP9143006295,Canada,Lola van Wessex,Shared meal cost,2024-06-01,54598.21,Professional,45
EUR,NL05YEPP9143006295,Great Britain,IBM,Web hosting fee,2024-06-01,54613.61,Professional,45
EUR,NL05YEPP9143006295,NL,Huawei,Web hosting fee,2024-06-01,54621.13,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 9c273da2-b6e6-4e47-a942-648b6a427cad,2024-06-01,58755.13,Professional,45
EUR,NL05YEPP9143006295,NL,Fay Coreth von und zu Coredo und Starkenberg,Reimbursement for bills,2024-06-01,58761.65,Professional,45
EUR,NL05YEPP9143006295,NL,3M,Corporate services payment,2024-06-01,58765.58,Professional,45
EUR,NL05YEPP9143006295,NL,Tata Consultancy Services,Technical service charge,2024-06-01,58831.61,Professional,45
EUR,NL05YEPP9143006295,NL,Yfke Hulshouts-Stichter,Housewarming gift,2024-06-01,58917.87,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 41d289fd-7194-473a-a452-e6b65bc46693,2024-06-01,63051.87,Professional,45
EUR,NL05YEPP9143006295,NL,Daniël Westerbeek-Kleijse,Personal loan,2024-06-01,63123.34,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 913b57a2-1fb2-4081-9346-d3613058aca4,2024-06-01,67257.34,Professional,45
EUR,NL05YEPP9143006295,Canada,Frederique Sterkman,Split restaurant bill,2024-06-01,67347.83,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 2b1463d3-97df-4ade-934c-84d4a976f598,2024-06-01,71481.83,Professional,45
EUR,NL05YEPP9143006295,Great Britain,Geldmaat ATM,Geldmaat: e519359b-795f-4ca8-9f84-c0f28c017c53,2024-06-01,71685.98,Professional,45
EUR,NL05YEPP9143006295,Spain,Gilead Sciences,Clinical trial payment,2024-06-01,71691.72,Professional,45
EUR,NL05YEPP9143006295,NL,LVMH,Luxury item purchase,2024-06-01,71877.19,Professional,45
EUR,NL05YEPP9143006295,NL,Nathan Bos,Reimbursement for bills,2024-06-01,71904.56,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 0c37909c-663c-4fb8-b669-b18d19dd3b19,2024-06-01,76038.56,Professional,45
EUR,NL05YEPP9143006295,NL,Alphabet Inc.,Cloud storage subscription,2024-06-01,76042.89,Professional,45
EUR,NL05YEPP9143006295,Canada,PepsiCo,Beverage order,2024-06-01,76115.28,Professional,45
EUR,NL05YEPP9143006295,NL,IBM,Technology services invoice payment,2024-06-01,76132.5,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 49f1f758-5dae-45b8-b3b7-0f909352ea5a,2024-06-01,80266.5,Professional,45
EUR,NL05YEPP9143006295,United States,PepsiCo,Catering service fee,2024-06-01,80315.64,Professional,45
EUR,NL05YEPP9143006295,NL,Roche,Drug order payment,2024-06-01,80354.18,Professional,45
EUR,NL05YEPP9143006295,NL,BASF,Laboratory reagents buy,2024-06-01,80389.11,Professional,45
EUR,NL05YEPP9143006295,NL,Geldmaat ATM,Geldmaat: a95a69d0-adeb-43bb-9d40-4a50aff7dce5,2024-06-01,80393.14,Professional,45
EUR,NL05YEPP9143006295,NL,Kai Speijer,Pet expenses,2024-06-01,80400.51,Professional,45
EUR,NL05YEPP9143006295,NL,Boeing,Aircraft maintenance,2024-06-01,80406.94,Professional,45
EUR,NL05YEPP9143006295,NL,Elias Brievingh,Graduation gift,2024-06-01,80412.82,Professional,45
EUR,NL05YEPP9143006295,NL,DuPont,Conglomerate product order,2024-06-01,80416.16,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 8bbdf973-b7d4-4ec3-b2f9-ff553b2ceb54,2024-06-01,84550.16,Professional,45
EUR,NL05YEPP9143006295,Japan,Ford Motor,Car purchase,2024-06-01,84589.98,Professional,45
EUR,NL05YEPP9143006295,Canada,BASF,Cleaning products order,2024-06-01,84605.87,Professional,45
EUR,NL05YEPP9143006295,NL,Renault,Auto repair bill,2024-06-01,84611.43,Professional,45
EUR,NL05YEPP9143006295,United States,Tom Korstman,Split vacation cost,2024-06-01,84615.18,Professional,45
EUR,NL05YEPP9143006295,NL,Ashley Sarneel,Support for a friend,2024-06-01,84616.8,Professional,45
EUR,NL05YEPP9143006295,United States,Nike,Sportswear buy,2024-06-01,84664.26,Professional,45
EUR,NL05YEPP9143006295,NL,Morgan Stanley,Stock purchase,2024-06-01,84706.26,Professional,45
EUR,NL05YEPP9143006295,NL,Cisco Systems,Technology services invoice payment,2024-06-01,84718.37,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: feab7383-96e4-41a1-b23b-054e9597ab83,2024-06-01,88852.37,Professional,45
EUR,NL05YEPP9143006295,Great Britain,IBM,Web hosting fee,2024-06-01,88857.8,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 99deaf1c-b12a-4571-8c00-a2f73c4e95bd,2024-06-01,92991.8,Professional,45
EUR,NL05YEPP9143006295,NL,Volkswagen,Car parts order,2024-06-01,92996.05,Professional,45
EUR,NL05YEPP9143006295,NL,3M,Conglomerate product order,2024-06-01,93090.64,Professional,45
EUR,NL05YEPP9143006295,NL,GlaxoSmithKline,Drug order payment,2024-06-01,93141.97,Professional,45
EUR,NL05YEPP9143006295,NL,Geldmaat ATM,Geldmaat: 8c4f6749-b22d-4433-9619-c3a1ac8e92f2,2024-06-01,93302.9,Professional,45
EUR,NL05YEPP9143006295,NL,Facebook,Social media service subscription,2024-06-01,93353.17,Professional,45
EUR,NL05YEPP9143006295,NL,Duke Energy,Renewable energy subscription,2024-06-01,93373.68,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: a8c6dd73-40de-4f1b-8323-78584ffdfcd3,2024-06-01,97507.68,Professional,45
EUR,NL05YEPP9143006295,Great Britain,Verizon,Telecom invoice,2024-06-01,97632.03,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: e5abe39b-d100-4dad-966c-b5c65d205956,2024-06-01,101766.03,Professional,45
EUR,NL05YEPP9143006295,NL,Unilever,Product purchase,2024-06-01,101772.38,Professional,45
EUR,NL05YEPP9143006295,NL,Loïs Kallen-Mol,Reimbursement for dinner,2024-06-01,101808.33,Professional,45
EUR,NL05YEPP9143006295,NL,Facebook,Influencer collaboration fee,2024-06-01,102021.89,Professional,45
EUR,NL05YEPP9143006295,NL,Apple Inc.,Technology services invoice payment,2024-06-01,102026.91,Professional,45
EUR,NL05YEPP9143006295,NL,Microsoft,Software license fee payment,2024-06-01,102086.44,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 900b683a-f1b6-4087-ad55-e3e134a46396,2024-06-01,106220.44,Professional,45
EUR,NL05YEPP9143006295,Germany,Johnson & Johnson,Pharmacy bill,2024-06-01,106267.09,Professional,45
EUR,NL05YEPP9143006295,Great Britain,Berend Fredriks,Support for a family member,2024-06-01,106276.93,Professional,45
EUR,NL05YEPP9143006295,Italy,Selena Eerden-die Witte,Shared utilities,2024-06-01,106313.18,Professional,45
EUR,NL05YEPP9143006295,NL,Ian Kamper,Rent payment,2024-06-01,106332.21,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 590afa4a-d5b5-4e5b-bed4-041b4091f198,2024-06-01,110466.21,Professional,45
EUR,NL05YEPP9143006295,Italy,Gilead Sciences,Genetic testing kit,2024-06-01,110467.68,Professional,45
EUR,NL05YEPP9143006295,NL,Microsoft,Web hosting fee,2024-06-01,110527.56,Professional,45
EUR,NL05YEPP9143006295,Canada,Elena Linschoten,Loan to friend,2024-06-01,110529.05,Professional,45
EUR,NL05YEPP9143006295,NL,Bayer,Medication purchase,2024-06-01,110530.32,Professional,45
EUR,NL05YEPP9143006295,NL,Bayer,Drug order payment,2024-06-01,110541.83,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 489722b2-025c-4e77-ad5d-af8bd8cd2193,2024-06-01,114675.83,Professional,45
EUR,NL05YEPP9143006295,France,Jari Le Marec,Housewarming gift,2024-06-01,114732.03,Professional,45
EUR,NL05YEPP9143006295,NL,IBM,Web hosting fee,2024-06-01,114792.83,Professional,45
EUR,NL05YEPP9143006295,NL,Gilead Sciences,Biotech research fee,2024-06-01,114814.79,Professional,45
EUR,NL05YEPP9143006295,NL,Tata Consultancy Services,Software development bill,2024-06-01,114834.9,Professional,45
EUR,NL05YEPP9143006295,NL,Microsoft,Software license fee payment,2024-06-01,114838.06,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: dc14031c-22cc-4b8c-8f52-46de463b6ff9,2024-06-01,118972.06,Professional,45
EUR,NL05YEPP9143006295,Canada,Morgan Stanley,Capital markets service,2024-06-01,119060.54,Professional,45
EUR,NL05YEPP9143006295,Canada,Airbus,Aviation technology fee,2024-06-01,119061.32,Professional,45
EUR,NL05YEPP9143006295,NL,PepsiCo,Catering service fee,2024-06-01,119109.6,Professional,45
EUR,NL05YEPP9143006295,United States,Geldmaat ATM,Geldmaat: 0610a27d-7170-4ee1-b821-d594988c2f19,2024-06-01,123243.6,Professional,45
