acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
EUR,NL05YEPP6663254019,NL,Geldmaat ATM,Geldmaat: 4afeab98-8387-4237-817e-26e81e7a40af,2024-06-01,12372.0,Retired,65
EUR,NL05YEPP6663254019,Italy,Novartis,Medication purchase,2024-06-01,12379.24,Retired,65
EUR,NL05YEPP6663254019,NL,Lot de Kok,Friend loan repayment,2024-06-01,12424.48,Retired,65
EUR,NL05YEPP6663254019,Hungary,Toyota,Auto repair bill,2024-06-01,12500.28,Retired,65
EUR,NL05YEPP6663254019,NL,Boaz Huijbrechts,Child support,2024-06-01,12548.63,Retired,65
EUR,NL05YEPP6663254019,Great Britain,GlaxoSmithKline,Healthcare prescription,2024-06-01,12645.92,Retired,65
EUR,NL05YEPP6663254019,NL,Geldmaat ATM,Geldmaat: 5ed5403d-17ba-4b9d-8736-c6e6e7f5ea09,2024-06-01,16352.92,Retired,65
EUR,NL05YEPP6663254019,Austria,BMW,Car purchase,2024-06-01,16402.16,Retired,65
EUR,NL05YEPP6663254019,NL,Geldmaat ATM,Geldmaat: c89814d0-b0a3-4df4-8c8b-fe521fee6771,2024-06-01,20109.16,Retired,65
EUR,NL05YEPP6663254019,NL,Mitsubishi,Corporate services payment,2024-06-01,20164.75,Retired,65
EUR,NL05YEPP6663254019,NL,Unilever,Product purchase,2024-06-01,20178.01,Retired,65
EUR,NL05YEPP6663254019,NL,Morgan Stanley,Investment fund entry,2024-06-01,20179.74,Retired,65
EUR,NL05YEPP6663254019,NL,GlaxoSmithKline,Medication purchase,2024-06-01,20185.17,Retired,65
EUR,NL05YEPP6663254019,Canada,Bayer,Drug order payment,2024-06-01,20192.63,Retired,65
EUR,NL05YEPP6663254019,Spain,Huawei,Cloud storage subscription,2024-06-01,20195.42,Retired,65
EUR,NL05YEPP6663254019,NL,Geldmaat ATM,Geldmaat: eca7f3f9-87c7-4854-b281-e1b809c15aa9,2024-06-01,23902.42,Retired,65
EUR,NL05YEPP6663254019,Great Britain,Geldmaat ATM,Geldmaat: 25dd69a4-74ea-406f-bcd2-951d432724ca,2024-06-01,23963.63,Retired,65
EUR,NL05YEPP6663254019,NL,Merck & Co.,Medication purchase,2024-06-01,23973.66,Retired,65
EUR,NL05YEPP6663254019,NL,AstraZeneca,Pharmacy bill,2024-06-01,23987.45,Retired,65
EUR,NL05YEPP6663254019,NL,Geldmaat ATM,Geldmaat: 61bfb1c1-6041-4c2e-acea-ff1fa031c6f7,2024-06-01,27694.45,Retired,65
EUR,NL05YEPP6663254019,NL,Alphabet Inc.,Technology services invoice payment,2024-06-01,27730.35,Retired,65
EUR,NL05YEPP6663254019,NL,Apple Inc.,Cloud storage subscription,2024-06-01,27738.78,Retired,65
EUR,NL05YEPP6663254019,NL,Vera Vertooren,Emergency funds,2024-06-01,27794.23,Retired,65
EUR,NL05YEPP6663254019,NL,Alphabet Inc.,Web hosting fee,2024-06-01,27885.13,Retired,65
EUR,NL05YEPP6663254019,Great Britain,ByteDance,Web hosting fee,2024-06-01,27941.53,Retired,65
EUR,NL05YEPP6663254019,NL,Geldmaat ATM,Geldmaat: 17e6c15e-4abb-470b-a2d4-949b921a4f82,2024-06-01,31648.53,Retired,65
EUR,NL05YEPP6663254019,Italy,Noah Hekker,Travel expenses,2024-06-01,31663.13,Retired,65
EUR,NL05YEPP6663254019,United States,Florian Mudden,Support for a friend,2024-06-01,31666.75,Retired,65
EUR,NL05YEPP6663254019,NL,Collin van Tuijl,Loan to friend,2024-06-01,31747.22,Retired,65
EUR,NL05YEPP6663254019,Belgium,Ali Perkins,School fees,2024-06-01,31833.62,Retired,65
