acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
EUR,NL12FAKE9830765810,Germany,Quinty Uphus-Aschman,Reimbursement for shopping,2024-06-01,5360.32,Student,20
EUR,NL12FAKE9830765810,NL,Merck & Co.,Medication purchase,2024-06-01,5364.35,Student,20
EUR,NL12FAKE9830765810,Great Britain,Amy van Laon,Personal loan,2024-06-01,5366.44,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 7dfde86b-530f-4425-8df4-c5073c1251cc,2024-06-01,5491.44,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 6950483a-b47f-4d61-9410-a8a6214244d1,2024-06-01,5616.44,Student,20
EUR,NL12FAKE9830765810,NL,Bayer,Medication purchase,2024-06-01,5626.87,Student,20
EUR,NL12FAKE9830765810,NL,Hendrik Wolzak,Loan repayment,2024-06-01,5630.16,Student,20
EUR,NL12FAKE9830765810,NL,Jayson Jerusalem-Hoelen,Party contribution,2024-06-01,5644.45,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 3ebcb51c-1ac1-4432-9beb-fc06bfbe6bca,2024-06-01,5769.45,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: be7272ea-4358-4362-b9d4-947c7b5a165e,2024-06-01,5894.45,Student,20
EUR,NL12FAKE9830765810,NL,Fien Lambers,Reimbursement for dinner,2024-06-01,5911.07,Student,20
EUR,NL12FAKE9830765810,NL,Giovanni Remmers,Birthday gift,2024-06-01,5916.58,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: cd339b87-0308-4d9f-b2b4-276199be4acc,2024-06-01,6041.58,Student,20
EUR,NL12FAKE9830765810,NL,Phillips 66,Renewable energy subscription,2024-06-01,6043.85,Student,20
EUR,NL12FAKE9830765810,NL,General Electric,Corporate services payment,2024-06-01,6046.83,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 83f1b281-e060-441a-91d5-d83d2df492ea,2024-06-01,6171.83,Student,20
EUR,NL12FAKE9830765810,NL,Microsoft,Technology services invoice payment,2024-06-01,6174.35,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: f53d51f6-b802-4d9b-ac6a-a4df7311ed63,2024-06-01,6299.35,Student,20
EUR,NL12FAKE9830765810,Great Britain,Sebastiaan Bökenkamp-van Ooste,Travel expenses,2024-06-01,6306.07,Student,20
EUR,NL12FAKE9830765810,United States,Boeing,Aircraft maintenance,2024-06-01,6331.08,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 466cf704-c913-482d-a8ea-c69e4f42a8ed,2024-06-01,6456.08,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 701174eb-9d8d-43a9-b06d-267cedac686c,2024-06-01,6581.08,Student,20
EUR,NL12FAKE9830765810,NL,Jonas Phillipsen,Friend loan repayment,2024-06-01,6583.75,Student,20
EUR,NL12FAKE9830765810,Italy,Procter & Gamble,Retail goods payment,2024-06-01,6588.69,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 4732dda4-4ffd-4a59-9c47-3f0d9ca5d76d,2024-06-01,6713.69,Student,20
EUR,NL12FAKE9830765810,Spain,Nike,Sportswear buy,2024-06-01,6718.58,Student,20
EUR,NL12FAKE9830765810,NL,Rafael Hoelen,Vacation expenses,2024-06-01,6719.34,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 4e5b2e06-9b86-4b95-8624-1c25f3f2c8df,2024-06-01,6844.34,Student,20
EUR,NL12FAKE9830765810,Spain,Geldmaat ATM,Geldmaat: 4a742250-74dc-4a3b-a5da-70bbe9ba7a32,2024-06-01,6877.02,Student,20
EUR,NL12FAKE9830765810,NL,Daimler,Car purchase,2024-06-01,6880.2,Student,20
EUR,NL12FAKE9830765810,NL,ByteDance,Web hosting fee,2024-06-01,6882.93,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 31b80e49-c2c9-43a8-9285-f90ba6bbdcf0,2024-06-01,7007.93,Student,20
EUR,NL12FAKE9830765810,NL,GlaxoSmithKline,Medication purchase,2024-06-01,7020.06,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 892a0eec-93f9-4151-ace3-583983f973c1,2024-06-01,7145.06,Student,20
EUR,NL12FAKE9830765810,NL,Airbus,Aerospace parts purchase,2024-06-01,7148.98,Student,20
EUR,NL12FAKE9830765810,NL,AstraZeneca,Pharmacy bill,2024-06-01,7151.45,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 49235703-9270-49d4-b789-7cec6ad6f3b1,2024-06-01,7276.45,Student,20
EUR,NL12FAKE9830765810,Germany,3M,Conglomerate product order,2024-06-01,7286.0,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 14519d0c-5d20-4515-b002-f486c16e069d,2024-06-01,7411.0,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: fca9d631-211c-49c6-955d-99738e4be0b7,2024-06-01,7536.0,Student,20
EUR,NL12FAKE9830765810,NL,Michael Tirie,Reimbursement for medical expenses,2024-06-01,7544.41,Student,20
EUR,NL12FAKE9830765810,NL,Bibi van Wassenaar,Pet expenses,2024-06-01,7554.57,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 98a44987-35ac-4d98-b4d0-52ad4f905c6e,2024-06-01,7679.57,Student,20
EUR,NL12FAKE9830765810,NL,Geldmaat ATM,Geldmaat: 1a713ae0-78f1-4201-9e1c-ca05c08d144b,2024-06-01,7711.05,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: c5004165-05f8-4037-8861-81b814d534d0,2024-06-01,7836.05,Student,20
EUR,NL12FAKE9830765810,Japan,Suus le Guellec,Reimbursement for medical expenses,2024-06-01,7838.2,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 84cdc965-5c91-4cc2-aeb6-7b632fcfa1b6,2024-06-01,7963.2,Student,20
EUR,NL12FAKE9830765810,NL,Ford Motor,Vehicle service charge,2024-06-01,7966.79,Student,20
EUR,NL12FAKE9830765810,Italy,BASF,Chemical supply order,2024-06-01,7971.19,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: eb7bd2d9-a28c-4650-93fc-1b02ce5244d5,2024-06-01,8096.19,Student,20
EUR,NL12FAKE9830765810,Canada,Mick Wolzak,Travel expenses,2024-06-01,8099.05,Student,20
EUR,NL12FAKE9830765810,NL,Geldmaat ATM,Geldmaat: 5e5a2b74-b7d6-47ec-9030-d41f354ed150,2024-06-01,8119.85,Student,20
EUR,NL12FAKE9830765810,United States,Geldmaat ATM,Geldmaat: 6a548ca4-22f9-470c-87ac-96698c0a25f9,2024-06-01,8244.85,Student,20
