acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
EUR,NL12FAKE1625977042,Great Britain,BASF,Cleaning products order,2024-06-01,216.97,Self-employed,50
EUR,NL12FAKE1625977042,NL,Microsoft,Technology services invoice payment,2024-06-01,221.04,Self-employed,50
EUR,NL12FAKE1625977042,NL,Geldmaat ATM,Geldmaat: 1bf1606c-8e21-4bb5-aa06-1b32128461f7,2024-06-01,1273.04,Self-employed,50
EUR,NL12FAKE1625977042,Belgium,Josephine Bruggeman,School fees,2024-06-01,1285.35,Self-employed,50
EUR,NL12FAKE1625977042,NL,Roche,Healthcare prescription,2024-06-01,1292.15,Self-employed,50
EUR,NL12FAKE1625977042,Canada,Goldman Sachs,Investment fund entry,2024-06-01,1297.3,Self-employed,50
EUR,NL12FAKE1625977042,Spain,Merck & Co.,Pharmacy bill,2024-06-01,1375.67,Self-employed,50
EUR,NL12FAKE1625977042,NL,Geldmaat ATM,Geldmaat: c33ea4ad-cc25-4298-948e-a4651350c2ac,2024-06-01,2427.67,Self-employed,50
EUR,NL12FAKE1625977042,NL,Dell Technologies,Software license fee payment,2024-06-01,2430.1,Self-employed,50
EUR,NL12FAKE1625977042,Great Britain,3M,Conglomerate product order,2024-06-01,2458.36,Self-employed,50
EUR,NL12FAKE1625977042,NL,Geldmaat ATM,Geldmaat: 2e6d1394-517d-4d8a-831f-4bb52dbe43e6,2024-06-01,3510.36,Self-employed,50
EUR,NL12FAKE1625977042,NL,Novartis,Healthcare prescription,2024-06-01,3526.71,Self-employed,50
EUR,NL12FAKE1625977042,NL,SoftBank,Corporate services payment,2024-06-01,3547.25,Self-employed,50
EUR,NL12FAKE1625977042,Germany,Alphabet Inc.,Cloud storage subscription,2024-06-01,3552.91,Self-employed,50
EUR,NL12FAKE1625977042,Spain,Gilead Sciences,Clinical trial payment,2024-06-01,3560.21,Self-employed,50
EUR,NL12FAKE1625977042,NL,Geldmaat ATM,Geldmaat: 7715d09b-6ecb-4aef-9004-ad8ea72b768d,2024-06-01,4612.21,Self-employed,50
EUR,NL12FAKE1625977042,NL,Sanofi,Medication purchase,2024-06-01,4638.64,Self-employed,50
EUR,NL12FAKE1625977042,NL,LVMH,Designer goods order,2024-06-01,4644.14,Self-employed,50
EUR,NL12FAKE1625977042,NL,Geldmaat ATM,Geldmaat: 62ade795-159a-45e5-8c63-7a0cd3b0cfb0,2024-06-01,5696.14,Self-employed,50
