acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
EUR,NL05YEPP2796294438,Great Britain,Phillips 66,Utility bill,2024-06-01,2576.07,Self-employed,50
EUR,NL05YEPP2796294438,NL,SoftBank,Corporate services payment,2024-06-01,2581.25,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: 44268dd9-a60e-484a-8128-209576612aa7,2024-06-01,4565.25,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: 91c8c21f-2cb6-40fb-8c28-5f75ced771a0,2024-06-01,4570.34,Self-employed,50
EUR,NL05YEPP2796294438,NL,Fabiënne Ponci,Reimbursement for shopping,2024-06-01,4583.07,Self-employed,50
EUR,NL05YEPP2796294438,NL,Ford Motor,Car purchase,2024-06-01,4586.59,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: 6ee9bace-b22d-46ee-9c68-cb9b784cfc12,2024-06-01,6570.59,Self-employed,50
EUR,NL05YEPP2796294438,United States,Oracle,Software license fee payment,2024-06-01,6583.37,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: b72a4c78-adee-4500-9ae8-a6ee64222884,2024-06-01,8567.37,Self-employed,50
EUR,NL05YEPP2796294438,Italy,Tata Consultancy Services,System upgrade fee,2024-06-01,8699.59,Self-employed,50
EUR,NL05YEPP2796294438,Canada,Yinthe Briere-de Jager,Housewarming gift,2024-06-01,8741.58,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: ea5063bd-5607-4b69-8ad4-0b8ce0e5d026,2024-06-01,10725.58,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: c5af3c24-dafc-4576-9200-3c4907132bc4,2024-06-01,12709.58,Self-employed,50
EUR,NL05YEPP2796294438,NL,ByteDance,Web hosting fee,2024-06-01,12777.72,Self-employed,50
EUR,NL05YEPP2796294438,NL,Mette Weijters,Grocery money,2024-06-01,12788.52,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: e798c3a6-5880-44ba-a1fb-7ab526f88860,2024-06-01,14772.52,Self-employed,50
EUR,NL05YEPP2796294438,NL,Accenture,Professional service invoice,2024-06-01,14814.84,Self-employed,50
EUR,NL05YEPP2796294438,Belgium,Meta Platforms,Software license fee payment,2024-06-01,14908.02,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: b1b431c8-bd12-43e4-b23e-61b7bffe02d4,2024-06-01,16892.02,Self-employed,50
EUR,NL05YEPP2796294438,Canada,Geldmaat ATM,Geldmaat: 5180b48e-6f27-46bd-a3b3-86d8ef3b097a,2024-06-01,16911.64,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: adf5879e-f645-4883-9170-ac99af1965b2,2024-06-01,18895.64,Self-employed,50
EUR,NL05YEPP2796294438,NL,Honeywell,Corporate services payment,2024-06-01,18920.8,Self-employed,50
EUR,NL05YEPP2796294438,NL,Bristol-Myers Squibb,Healthcare prescription,2024-06-01,18989.09,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: 143c8697-4b58-4fae-a68d-f128dbd897c8,2024-06-01,20973.09,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: 33ab17f9-cb17-4edf-a1f0-afb8f2142983,2024-06-01,22957.09,Self-employed,50
EUR,NL05YEPP2796294438,NL,GlaxoSmithKline,Drug order payment,2024-06-01,22987.23,Self-employed,50
EUR,NL05YEPP2796294438,NL,Microsoft,Technology services invoice payment,2024-06-01,23110.17,Self-employed,50
EUR,NL05YEPP2796294438,NL,BASF,Chemical supply order,2024-06-01,23124.19,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: 23406500-b101-4585-a9d8-704019c978e3,2024-06-01,25108.19,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: cfdf5802-e66b-4d45-a02a-a76c136ea614,2024-06-01,27092.19,Self-employed,50
EUR,NL05YEPP2796294438,NL,Meta Platforms,Cloud storage subscription,2024-06-01,27142.68,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: e7364a55-be2c-4519-968c-ee7247fe383e,2024-06-01,29126.68,Self-employed,50
EUR,NL05YEPP2796294438,Germany,Renault,Vehicle service charge,2024-06-01,29137.74,Self-employed,50
EUR,NL05YEPP2796294438,Italy,Dell Technologies,Technology services invoice payment,2024-06-01,29179.53,Self-employed,50
EUR,NL05YEPP2796294438,Canada,Norah Blewanus,Christmas gift,2024-06-01,29196.24,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: 2637eaab-93ea-42ec-b973-8206ad25fb0b,2024-06-01,29219.19,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: 42ee0a70-e06b-4eaa-bceb-c855fde31db5,2024-06-01,31203.19,Self-employed,50
EUR,NL05YEPP2796294438,Great Britain,Oracle,Software license fee payment,2024-06-01,31248.65,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: 3d5497bc-e039-4a68-a6cc-229a1bb3d5d0,2024-06-01,33232.65,Self-employed,50
EUR,NL05YEPP2796294438,Great Britain,Geldmaat ATM,Geldmaat: 99901848-069f-4199-a55c-5d043c7ebb7e,2024-06-01,33246.35,Self-employed,50
EUR,NL05YEPP2796294438,NL,Sil Broeckx,Birthday gift,2024-06-01,33288.74,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: a898199d-ea68-4ea0-b57c-2aacbb805f1b,2024-06-01,35272.74,Self-employed,50
EUR,NL05YEPP2796294438,NL,Huawei,Technology services invoice payment,2024-06-01,35302.48,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: 98ecbd41-9798-4350-9151-296d5bcf90c9,2024-06-01,37286.48,Self-employed,50
EUR,NL05YEPP2796294438,NL,Melissa Diesbergen,Shared subscription,2024-06-01,37355.79,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: 8cf615e7-2604-41d6-9c26-b74571ca1ff0,2024-06-01,39339.79,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: f91a5ead-6b43-43de-b87f-82f313ca24bb,2024-06-01,41323.79,Self-employed,50
EUR,NL05YEPP2796294438,Great Britain,Sanofi,Pharmacy bill,2024-06-01,41337.2,Self-employed,50
EUR,NL05YEPP2796294438,United States,Huawei,Software license fee payment,2024-06-01,41366.87,Self-employed,50
EUR,NL05YEPP2796294438,NL,BMW,Vehicle service charge,2024-06-01,41385.86,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: 722a7395-fef6-455d-a1ba-234562e488a5,2024-06-01,43369.86,Self-employed,50
EUR,NL05YEPP2796294438,NL,Nike,Fashion brand order,2024-06-01,43380.65,Self-employed,50
EUR,NL05YEPP2796294438,Hungary,LVMH,Designer goods order,2024-06-01,43390.52,Self-employed,50
EUR,NL05YEPP2796294438,Denmark,Sanofi,Healthcare prescription,2024-06-01,43405.24,Self-employed,50
EUR,NL05YEPP2796294438,NL,Procter & Gamble,Order payment,2024-06-01,43442.41,Self-employed,50
EUR,NL05YEPP2796294438,NL,Geldmaat ATM,Geldmaat: 20993ea5-f4e8-4281-842e-9c558b30765b,2024-06-01,45426.41,Self-employed,50
EUR,NL05YEPP2796294438,Great Britain,Stan Keltenie,School fees,2024-06-01,45449.92,Self-employed,50
EUR,NL05YEPP2796294438,NL,Johnson & Johnson,Medication purchase,2024-06-01,45452.39,Self-employed,50
