acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
EUR,NL98BOER7472416533,Great Britain,Romy de Bruyn-van de Velden,Funeral expenses,2024-06-01,1404.92,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: 2fbaadd9-fbbc-42b8-ba14-cb87a7183f03,2024-06-01,1771.92,Student,20
EUR,NL98BOER7472416533,Great Britain,Britt Galijn,Graduation gift,2024-06-01,1783.69,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: cbd91a52-3ed2-4fb5-948b-ac57f7c8689e,2024-06-01,2150.69,Student,20
EUR,NL98BOER7472416533,NL,Berkshire Hathaway,Conglomerate product order,2024-06-01,2156.35,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: 2e223040-f8c3-4a94-a732-b923ecef090b,2024-06-01,2523.35,Student,20
EUR,NL98BOER7472416533,Belgium,Marit Janssens,Child support,2024-06-01,2530.05,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: 72c0e3f9-f9ee-4c25-bdfa-178d24801061,2024-06-01,2897.05,Student,20
EUR,NL98BOER7472416533,Great Britain,Renault,Auto repair bill,2024-06-01,2917.22,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: d0d18b4d-a4f3-4348-ad82-684dae11363d,2024-06-01,3284.22,Student,20
EUR,NL98BOER7472416533,NL,Honeywell,Conglomerate product order,2024-06-01,3296.67,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: d5b18237-38d6-4ca1-b27a-600bfa605324,2024-06-01,3663.67,Student,20
EUR,NL98BOER7472416533,NL,Goldman Sachs,Capital markets service,2024-06-01,3700.39,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: d31cd617-5832-4247-adba-9c5d371a221f,2024-06-01,4067.39,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: 8b91d3e5-dd9e-4577-bd38-d8da21a75a89,2024-06-01,4434.39,Student,20
EUR,NL98BOER7472416533,NL,Johnson & Johnson,Medication purchase,2024-06-01,4438.84,Student,20
EUR,NL98BOER7472416533,NL,Youssef Keijzer,Split restaurant bill,2024-06-01,4455.81,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: c810fe11-7679-42bf-86b4-b1cb1c46ffc2,2024-06-01,4822.81,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: f4b2e18c-8015-4809-97ce-421e7067d231,2024-06-01,5189.81,Student,20
EUR,NL98BOER7472416533,NL,Merck & Co.,Medication purchase,2024-06-01,5196.17,Student,20
EUR,NL98BOER7472416533,Canada,ByteDance,Web hosting fee,2024-06-01,5219.74,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: 3f293d93-94b0-4665-8cc3-c834bddad7b4,2024-06-01,5586.74,Student,20
EUR,NL98BOER7472416533,Canada,Boeing,Aviation technology fee,2024-06-01,5646.48,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: c5e32247-5a21-4b5a-920a-cb8e7831b763,2024-06-01,6013.48,Student,20
EUR,NL98BOER7472416533,NL,Alyssa van der Avoirt-de Wit,Birthday gift,2024-06-01,6015.57,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: 6d18d2c1-6eaf-41ff-913d-bb3772761504,2024-06-01,6048.08,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: 1ed89499-842d-48ca-a26d-a53bea2fe6cb,2024-06-01,6415.08,Student,20
EUR,NL98BOER7472416533,NL,Tess Schwartsbach,Loan repayment,2024-06-01,6417.08,Student,20
EUR,NL98BOER7472416533,NL,Bayer,Healthcare prescription,2024-06-01,6420.64,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: 2b8278a7-cc98-4918-b3d0-9e951b82c294,2024-06-01,6787.64,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: 3a15e084-4071-418d-8b93-6ed658d3ea81,2024-06-01,6790.1,Student,20
EUR,NL98BOER7472416533,NL,Jim Kriens,Reimbursement for bills,2024-06-01,6794.78,Student,20
EUR,NL98BOER7472416533,NL,Geldmaat ATM,Geldmaat: acdd839b-2d53-4cfa-920d-53d40ca2cf28,2024-06-01,7161.78,Student,20
EUR,NL98BOER7472416533,Great Britain,Niels van Dokkum,Loan to family,2024-06-01,7191.71,Student,20
