acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
GBP,GB45SCAM1841154187,NL,DuPont,Business unit invoice,2024-06-01,4937.4,Student,20
GBP,GB45SCAM1841154187,Great Britain,Geldmaat ATM,Geldmaat: f216ab72-10ad-42e5-880e-8138a67664c0,2024-06-01,4941.45,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: baf1a113-d42e-4ee4-99d2-88ec7ecd5a05,2024-06-01,5548.45,Student,20
GBP,GB45SCAM1841154187,NL,Facebook,Social media service subscription,2024-06-01,5556.9,Student,20
GBP,GB45SCAM1841154187,NL,Morgan Stanley,Brokerage fee,2024-06-01,5568.52,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: e7e6dc1d-0211-4846-a173-411df84e24d0,2024-06-01,6175.52,Student,20
GBP,GB45SCAM1841154187,NL,Alibaba,Marketplace seller fee,2024-06-01,6179.04,Student,20
GBP,GB45SCAM1841154187,NL,Facebook,Social media service subscription,2024-06-01,6198.89,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 3b763650-c7b9-4624-b6ce-b1fed6b925d1,2024-06-01,6805.89,Student,20
GBP,GB45SCAM1841154187,Great Britain,Morgan Stanley,Investment fund entry,2024-06-01,6818.2,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 20b8d43d-cc08-4c8b-b0a2-96bc72f2f050,2024-06-01,7425.2,Student,20
GBP,GB45SCAM1841154187,NL,Tata Consultancy Services,Software development bill,2024-06-01,7433.7,Student,20
GBP,GB45SCAM1841154187,NL,Bayer,Pharmacy bill,2024-06-01,7466.78,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: f0e38584-0a6a-4ec2-97d4-e599afa97ebe,2024-06-01,8073.78,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 5ca4ce1e-3ba6-4b46-a64d-df9718868a09,2024-06-01,8680.78,Student,20
GBP,GB45SCAM1841154187,NL,Geldmaat ATM,Geldmaat: ac952ac3-1e57-4cfd-bb44-a0664b7b7cf4,2024-06-01,8699.14,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 6664d4f1-a5a1-4e3c-8066-8848770d9344,2024-06-01,9306.14,Student,20
GBP,GB45SCAM1841154187,NL,Daimler,Car parts order,2024-06-01,9310.49,Student,20
GBP,GB45SCAM1841154187,United States,Procter & Gamble,Product purchase,2024-06-01,9333.12,Student,20
GBP,GB45SCAM1841154187,Great Britain,Unilever,Order payment,2024-06-01,9338.71,Student,20
GBP,GB45SCAM1841154187,Italy,Bristol-Myers Squibb,Healthcare prescription,2024-06-01,9347.15,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 8241083a-63a8-4164-bdbe-82adfaf2f9fe,2024-06-01,9954.15,Student,20
GBP,GB45SCAM1841154187,NL,Pepijn Miner,Gas money,2024-06-01,9957.89,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 8a4b987f-a84c-454e-81cf-04aba7765e6d,2024-06-01,10564.89,Student,20
GBP,GB45SCAM1841154187,Great Britain,Facebook,Influencer collaboration fee,2024-06-01,10578.16,Student,20
GBP,GB45SCAM1841154187,NL,Amazon,Marketplace seller fee,2024-06-01,10584.94,Student,20
GBP,GB45SCAM1841154187,United States,BASF,Cleaning products order,2024-06-01,10596.55,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 2cb6a2bc-078c-442f-b19b-3062257fdd01,2024-06-01,11203.55,Student,20
GBP,GB45SCAM1841154187,NL,Mitsubishi,Corporate services payment,2024-06-01,11221.04,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: d2672bc3-4697-4bbf-b356-37db72dd59fa,2024-06-01,11828.04,Student,20
GBP,GB45SCAM1841154187,NL,Elizabeth de Bruin-Chevresson,Gift,2024-06-01,11854.37,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: e4ac5256-8128-4758-828c-8abb6f1ba397,2024-06-01,12461.37,Student,20
GBP,GB45SCAM1841154187,NL,Bayer,Medication purchase,2024-06-01,12479.45,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 5a0d7de9-9512-41ed-a58b-90fada3e96bb,2024-06-01,13086.45,Student,20
GBP,GB45SCAM1841154187,United States,IBM,Technology services invoice payment,2024-06-01,13093.36,Student,20
GBP,GB45SCAM1841154187,NL,Allianz,Claim settlement,2024-06-01,13103.83,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: c707f9bc-3b15-4155-869e-f56915e765d0,2024-06-01,13710.83,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: a428e032-05e9-453d-8660-7568591785dc,2024-06-01,14317.83,Student,20
GBP,GB45SCAM1841154187,Austria,BMW,Car purchase,2024-06-01,14330.15,Student,20
GBP,GB45SCAM1841154187,NL,Geldmaat ATM,Geldmaat: ca74d46d-91a5-4827-9ca3-c00292e71ef7,2024-06-01,14335.9,Student,20
GBP,GB45SCAM1841154187,NL,Pieter de Boer,Loan to family,2024-06-01,14347.24,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 54f34912-2974-4833-acf7-be7b2f1edf36,2024-06-01,14954.24,Student,20
GBP,GB45SCAM1841154187,NL,Daimler,Vehicle service charge,2024-06-01,14967.03,Student,20
GBP,GB45SCAM1841154187,Germany,DuPont,Conglomerate product order,2024-06-01,14973.02,Student,20
GBP,GB45SCAM1841154187,NL,Emma Schellekens,New baby gift,2024-06-01,14983.75,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: e40ccd79-3b8c-4c73-9cf8-f685b58c14e6,2024-06-01,15590.75,Student,20
GBP,GB45SCAM1841154187,NL,Boeing,Space exploration fee,2024-06-01,15596.64,Student,20
GBP,GB45SCAM1841154187,NL,Mustafa Maaswinkel,Support money,2024-06-01,15653.59,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: f8adbcf5-6562-4484-8725-639d2400bb91,2024-06-01,16260.59,Student,20
GBP,GB45SCAM1841154187,NL,Unilever,Order payment,2024-06-01,16263.6,Student,20
GBP,GB45SCAM1841154187,NL,Geldmaat ATM,Geldmaat: 467b0eb6-5556-4730-811d-da8ad546cd08,2024-06-01,16277.0,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 42128e43-742d-4e49-a916-03e9ef5cb491,2024-06-01,16884.0,Student,20
GBP,GB45SCAM1841154187,Great Britain,Geldmaat ATM,Geldmaat: da5910cd-f5bc-4d44-a3d8-862d5fe78b12,2024-06-01,16896.41,Student,20
GBP,GB45SCAM1841154187,Canada,Microsoft,Web hosting fee,2024-06-01,16911.63,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 1afd64b6-ddef-418c-a9e6-f0c0cf671cc8,2024-06-01,17518.63,Student,20
GBP,GB45SCAM1841154187,NL,Rosalie Olykan,Reimbursement for travel,2024-06-01,17528.6,Student,20
GBP,GB45SCAM1841154187,NL,Owen Overdijk,Shared ride expenses,2024-06-01,17536.01,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: cf59abbf-b65b-4a04-b01b-e7c4cdcfd14a,2024-06-01,18143.01,Student,20
GBP,GB45SCAM1841154187,NL,GlaxoSmithKline,Medication purchase,2024-06-01,18167.03,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: f7188a9d-0765-4c98-a90f-471db160c0f3,2024-06-01,18774.03,Student,20
GBP,GB45SCAM1841154187,NL,Bristol-Myers Squibb,Medication purchase,2024-06-01,18784.8,Student,20
GBP,GB45SCAM1841154187,Italy,3M,Business unit invoice,2024-06-01,18795.25,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 2018dcb6-1666-499d-88fa-2dc1dfffcbd5,2024-06-01,19402.25,Student,20
GBP,GB45SCAM1841154187,NL,Elias Helmerhorst-Guit,Shared meal cost,2024-06-01,19408.76,Student,20
GBP,GB45SCAM1841154187,NL,Unilever,Subscription box service,2024-06-01,19426.36,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 08da2bce-6564-4209-a835-6eb46ca9c4fe,2024-06-01,20033.36,Student,20
GBP,GB45SCAM1841154187,NL,GlaxoSmithKline,Drug order payment,2024-06-01,20039.64,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: cff7262d-a4ae-42b7-b267-98b7532db21a,2024-06-01,20646.64,Student,20
GBP,GB45SCAM1841154187,NL,Goldman Sachs,Brokerage fee,2024-06-01,20655.96,Student,20
GBP,GB45SCAM1841154187,NL,Unilever,Retail goods payment,2024-06-01,20668.65,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 7e7b8821-7431-4819-8845-b1b7a2ff4b79,2024-06-01,21275.65,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: e53c7340-5ae3-427f-b652-aae2e8ef12b6,2024-06-01,21882.65,Student,20
GBP,GB45SCAM1841154187,NL,Hugo de Jong,Gift,2024-06-01,21894.04,Student,20
GBP,GB45SCAM1841154187,Great Britain,Airbus,Space exploration fee,2024-06-01,21899.61,Student,20
GBP,GB45SCAM1841154187,Denmark,Berkshire Hathaway,Corporate services payment,2024-06-01,21928.84,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 225b8558-a2ae-499b-984c-c2ae8992de39,2024-06-01,22535.84,Student,20
GBP,GB45SCAM1841154187,NL,AstraZeneca,Pharmacy bill,2024-06-01,22589.29,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 48897a64-44d0-40d3-b36a-84aea836cb49,2024-06-01,23196.29,Student,20
GBP,GB45SCAM1841154187,NL,Toyota,Car purchase,2024-06-01,23228.15,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: ed290113-acd8-4562-b94f-709a3b4a6446,2024-06-01,23835.15,Student,20
GBP,GB45SCAM1841154187,Canada,Faye Mater,Graduation gift,2024-07-01,23840.3,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 288f4828-a16b-4c6e-8af8-24887764fc13,2024-07-01,24447.3,Student,20
GBP,GB45SCAM1841154187,Great Britain,ByteDance,Cloud storage subscription,2024-07-01,24457.81,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: a21c4b58-8a6e-42a4-9af2-71327e2cf5b5,2024-07-01,25064.81,Student,20
GBP,GB45SCAM1841154187,NL,Phillips 66,Utility bill,2024-07-01,25078.35,Student,20
GBP,GB45SCAM1841154187,NL,Facebook,Influencer collaboration fee,2024-07-01,25081.63,Student,20
GBP,GB45SCAM1841154187,NL,Mitsubishi,Conglomerate product order,2024-07-01,25084.91,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 8fad53af-2f70-48ab-8ee7-00815ce211e9,2024-07-01,25691.91,Student,20
GBP,GB45SCAM1841154187,NL,Jay Texier,Grocery money,2024-07-01,25696.42,Student,20
GBP,GB45SCAM1841154187,NL,Bristol-Myers Squibb,Medication purchase,2024-07-01,25702.66,Student,20
GBP,GB45SCAM1841154187,United States,IBM,Software license fee payment,2024-07-01,25713.32,Student,20
GBP,GB45SCAM1841154187,Canada,Meta Platforms,Cloud storage subscription,2024-07-01,25723.41,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: 7dd701c8-cc27-464c-931f-bebd388dce3a,2024-07-01,26330.41,Student,20
GBP,GB45SCAM1841154187,United States,Johnson & Johnson,Pharmacy bill,2024-07-01,26345.65,Student,20
GBP,GB45SCAM1841154187,Germany,Geldmaat ATM,Geldmaat: bb62ffb3-ca7d-4f03-bc05-dd2749e87d2b,2024-07-01,26952.65,Student,20
