acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
EUR,NL12FAKE9702568795,NL,Renske Strijker,Funeral expenses,2024-06-01,3748.42,Professional,45
EUR,NL12FAKE9702568795,NL,PepsiCo,Beverage order,2024-06-01,3798.29,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: f0e24425-b65b-401a-ae97-bc3588db8ad0,2024-06-01,8164.29,Professional,45
EUR,NL12FAKE9702568795,Spain,Mitsubishi,Business unit invoice,2024-06-01,8168.24,Professional,45
EUR,NL12FAKE9702568795,NL,Sara Jansen,Friend loan repayment,2024-06-01,8176.82,Professional,45
EUR,NL12FAKE9702568795,Canada,Renault,Auto repair bill,2024-06-01,8231.4,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: a0045821-aa44-478b-9c73-490bdd751310,2024-06-01,12597.4,Professional,45
EUR,NL12FAKE9702568795,NL,Bayer,Medication purchase,2024-06-01,12722.6,Professional,45
EUR,NL12FAKE9702568795,NL,Gilead Sciences,Laboratory service charge,2024-06-01,12829.77,Professional,45
EUR,NL12FAKE9702568795,NL,Nisa Verbeek,Funeral expenses,2024-06-01,12835.14,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: cbc44a18-4944-44cf-b16b-63399380675d,2024-06-01,17201.14,Professional,45
EUR,NL12FAKE9702568795,NL,Merck & Co.,Drug order payment,2024-06-01,17232.4,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: 449d56ae-d2cc-49bd-8d4e-b9301ca78ab2,2024-06-01,21598.4,Professional,45
EUR,NL12FAKE9702568795,NL,Amazon,E-commerce order,2024-06-01,21674.97,Professional,45
EUR,NL12FAKE9702568795,NL,Nike,Sportswear buy,2024-06-01,21680.09,Professional,45
EUR,NL12FAKE9702568795,NL,Ashley Bolkesteijn-Mansveld,Support for a family member,2024-06-01,21686.99,Professional,45
EUR,NL12FAKE9702568795,NL,Geldmaat ATM,Geldmaat: 2ddd17ee-26b9-4fb4-9fa2-2b6c38c49796,2024-06-01,21718.64,Professional,45
EUR,NL12FAKE9702568795,NL,PepsiCo,Beverage order,2024-06-01,21725.8,Professional,45
EUR,NL12FAKE9702568795,NL,Duke Energy,Utility bill,2024-06-01,21777.94,Professional,45
EUR,NL12FAKE9702568795,NL,IBM,Cloud storage subscription,2024-06-01,21786.93,Professional,45
EUR,NL12FAKE9702568795,NL,Nike,Fashion brand order,2024-06-01,21839.99,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: f88f894a-e778-446d-9698-211de2e52d7f,2024-06-01,26205.99,Professional,45
EUR,NL12FAKE9702568795,United States,Alphabet Inc.,Technology services invoice payment,2024-06-01,26212.59,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: 9de96b9f-8a4f-429d-81c2-2bbf59e5c86e,2024-06-01,30578.59,Professional,45
EUR,NL12FAKE9702568795,NL,Toyota,Vehicle service charge,2024-06-01,30636.66,Professional,45
EUR,NL12FAKE9702568795,NL,GlaxoSmithKline,Healthcare prescription,2024-06-01,30649.85,Professional,45
EUR,NL12FAKE9702568795,NL,ByteDance,Software license fee payment,2024-06-01,30749.2,Professional,45
EUR,NL12FAKE9702568795,NL,Alibaba,Marketplace seller fee,2024-06-01,30767.4,Professional,45
EUR,NL12FAKE9702568795,Spain,Bristol-Myers Squibb,Healthcare prescription,2024-06-01,30768.17,Professional,45
EUR,NL12FAKE9702568795,Great Britain,Fien Kas-Claesner,Rent payment,2024-06-01,30869.41,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: 84319457-e0c3-4c78-8393-33522410e50c,2024-06-01,35235.41,Professional,45
EUR,NL12FAKE9702568795,Great Britain,DuPont,Corporate services payment,2024-06-01,35267.36,Professional,45
EUR,NL12FAKE9702568795,NL,Nadine van Alenburg,Child support,2024-06-01,35271.34,Professional,45
EUR,NL12FAKE9702568795,Germany,Gilead Sciences,Laboratory service charge,2024-06-01,35285.15,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: ba5a0d50-91c7-4053-965a-8669c89a80e2,2024-06-01,39651.15,Professional,45
EUR,NL12FAKE9702568795,Canada,AstraZeneca,Drug order payment,2024-06-01,39768.58,Professional,45
EUR,NL12FAKE9702568795,NL,Inaya de Vos,Mortgage help,2024-06-01,40699.69,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: 03c35a2c-d78c-4ad0-a8f5-148037c56668,2024-06-01,45065.69,Professional,45
EUR,NL12FAKE9702568795,Belgium,Toyota,Car parts order,2024-06-01,45374.7,Professional,45
EUR,NL12FAKE9702568795,Great Britain,Alibaba,Online shopping,2024-06-01,45388.2,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: 6f42ed39-35ec-4f52-82df-93ad9915f651,2024-06-01,49754.2,Professional,45
EUR,NL12FAKE9702568795,NL,AT&T,Cable service subscription,2024-06-01,49774.55,Professional,45
EUR,NL12FAKE9702568795,NL,Renault,Car parts order,2024-06-01,49782.24,Professional,45
EUR,NL12FAKE9702568795,NL,3M,Business unit invoice,2024-06-01,49805.7,Professional,45
EUR,NL12FAKE9702568795,NL,Daimler,Auto repair bill,2024-06-01,49814.62,Professional,45
EUR,NL12FAKE9702568795,NL,LVMH,Exclusive brand fee,2024-06-01,49873.35,Professional,45
EUR,NL12FAKE9702568795,NL,Honeywell,Conglomerate product order,2024-06-01,49921.95,Professional,45
EUR,NL12FAKE9702568795,Spain,Renault,Car purchase,2024-06-01,49924.68,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: aea8cde2-0dda-4b12-b623-2472cc2e1f12,2024-06-01,54290.68,Professional,45
EUR,NL12FAKE9702568795,NL,Alibaba,Marketplace seller fee,2024-06-01,54389.29,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: 257af23f-1d05-4013-aaa1-f19d1abe1d09,2024-06-01,58755.29,Professional,45
EUR,NL12FAKE9702568795,NL,Facebook,Premium account upgrade,2024-06-01,58769.34,Professional,45
EUR,NL12FAKE9702568795,NL,ByteDance,Cloud storage subscription,2024-06-01,58785.97,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: 1b589d7c-005d-41b3-9d58-af0759bc4993,2024-06-01,63151.97,Professional,45
EUR,NL12FAKE9702568795,NL,General Electric,Diversified company fee,2024-06-01,63230.53,Professional,45
EUR,NL12FAKE9702568795,NL,Geldmaat ATM,Geldmaat: a21c6614-16a3-495b-a4b8-3cde1796fd34,2024-06-01,63250.89,Professional,45
EUR,NL12FAKE9702568795,Spain,Alibaba,E-commerce order,2024-06-01,63253.66,Professional,45
EUR,NL12FAKE9702568795,NL,Annemijn de Heer,Rent payment,2024-06-01,63258.63,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: 73408727-7009-4c3a-a5f4-70285eed1df9,2024-06-01,67624.63,Professional,45
EUR,NL12FAKE9702568795,NL,Apple Inc.,Cloud storage subscription,2024-06-01,67662.39,Professional,45
EUR,NL12FAKE9702568795,NL,Novartis,Pharmacy bill,2024-06-01,67732.06,Professional,45
EUR,NL12FAKE9702568795,NL,Phillips 66,Utility bill,2024-06-01,67737.69,Professional,45
EUR,NL12FAKE9702568795,NL,Alphabet Inc.,Web hosting fee,2024-06-01,67836.13,Professional,45
EUR,NL12FAKE9702568795,NL,Phillips 66,Electricity payment,2024-06-01,67949.08,Professional,45
EUR,NL12FAKE9702568795,Germany,DuPont,Business unit invoice,2024-06-01,67951.86,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: 91aabb76-1496-4b4c-916d-23c668057373,2024-06-01,72317.86,Professional,45
EUR,NL12FAKE9702568795,Hungary,Liv Brandon,Loan repayment,2024-06-01,72486.53,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: 6f6c4c5e-cda4-4d2a-a919-52308f4b80ae,2024-06-01,76852.53,Professional,45
EUR,NL12FAKE9702568795,Great Britain,Fenne Broeckx-Lafleur,Personal loan,2024-06-01,76854.64,Professional,45
EUR,NL12FAKE9702568795,Denmark,Bristol-Myers Squibb,Healthcare prescription,2024-06-01,76862.87,Professional,45
EUR,NL12FAKE9702568795,NL,Morgan Stanley,Stock purchase,2024-06-01,76863.64,Professional,45
EUR,NL12FAKE9702568795,Hungary,Geldmaat ATM,Geldmaat: 519d5b45-1572-4d06-b57d-941751af770e,2024-06-01,81229.64,Professional,45
EUR,NL12FAKE9702568795,Germany,Roche,Pharmacy bill,2024-06-01,81234.95,Professional,45
EUR,NL12FAKE9702568795,Belgium,Ford Motor,Car purchase,2024-06-01,81287.7,Professional,45
EUR,NL12FAKE9702568795,NL,Cisco Systems,Cloud storage subscription,2024-06-01,81348.26,Professional,45
EUR,NL12FAKE9702568795,United States,3M,Conglomerate product order,2024-06-01,81357.8,Professional,45
EUR,NL12FAKE9702568795,NL,Phillips 66,Energy supply charge,2024-06-01,81398.1,Professional,45
