acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
USD,US19PONZ5942486151,NL,LVMH,High-end product buy,2024-06-01,8900.17,Retired,65
USD,US19PONZ5942486151,NL,Geldmaat ATM,Geldmaat: fc596bf4-c05e-4586-9aa7-4498b732a163,2024-06-01,12013.17,Retired,65
USD,US19PONZ5942486151,NL,Aaron van den Nuwenhijsen-Zeldenrust,Debt settlement,2024-06-01,12053.91,Retired,65
USD,US19PONZ5942486151,Great Britain,BASF,Industrial chemicals purchase,2024-06-01,12057.62,Retired,65
USD,US19PONZ5942486151,France,Alphabet Inc.,Software license fee payment,2024-06-01,12125.78,Retired,65
USD,US19PONZ5942486151,NL,AT&T,Telecom invoice,2024-06-01,12131.29,Retired,65
USD,US19PONZ5942486151,Denmark,Ford Motor,Car parts order,2024-06-01,12143.92,Retired,65
USD,US19PONZ5942486151,NL,Geldmaat ATM,Geldmaat: 3cdaae1e-630f-4fb9-a809-c51ed078ee0d,2024-06-01,15256.92,Retired,65
USD,US19PONZ5942486151,NL,GlaxoSmithKline,Pharmacy bill,2024-06-01,15334.87,Retired,65
USD,US19PONZ5942486151,Great Britain,Damian Marceron,Support money,2024-06-01,15346.19,Retired,65
USD,US19PONZ5942486151,NL,Geldmaat ATM,Geldmaat: 659afcce-e858-4515-b9a2-4e4b236d75cc,2024-06-01,18459.19,Retired,65
USD,US19PONZ5942486151,Belgium,Goldman Sachs,Investment fund entry,2024-06-01,18464.87,Retired,65
USD,US19PONZ5942486151,NL,Puck Bierstraten,Split restaurant bill,2024-06-01,18475.58,Retired,65
USD,US19PONZ5942486151,NL,General Electric,Diversified company fee,2024-06-01,18521.11,Retired,65
USD,US19PONZ5942486151,NL,Geldmaat ATM,Geldmaat: ab547588-4fae-4b4c-a2bb-a2afa6e672ec,2024-06-01,21634.11,Retired,65
USD,US19PONZ5942486151,NL,Ali Keijzer,Personal loan,2024-06-01,21640.92,Retired,65
USD,US19PONZ5942486151,NL,AT&T,Telecom invoice,2024-06-01,21646.74,Retired,65
USD,US19PONZ5942486151,NL,Procter & Gamble,Order payment,2024-06-01,21686.97,Retired,65
USD,US19PONZ5942486151,NL,Johnson & Johnson,Drug order payment,2024-06-01,21739.81,Retired,65
USD,US19PONZ5942486151,NL,Geldmaat ATM,Geldmaat: 3b722f03-ea20-44f9-a708-1977c9cfe79e,2024-06-01,24852.81,Retired,65
USD,US19PONZ5942486151,Great Britain,BASF,Chemical supply order,2024-06-01,24917.67,Retired,65
USD,US19PONZ5942486151,NL,Geldmaat ATM,Geldmaat: 1848ee8d-6635-4ee1-bba9-3381e475fa62,2024-06-01,28030.67,Retired,65
USD,US19PONZ5942486151,NL,Roche,Medication purchase,2024-06-01,28042.38,Retired,65
USD,US19PONZ5942486151,Austria,Ninthe Wilson,Gas money,2024-06-01,28068.63,Retired,65
USD,US19PONZ5942486151,NL,Cisco Systems,Web hosting fee,2024-06-01,28073.62,Retired,65
USD,US19PONZ5942486151,NL,ByteDance,Web hosting fee,2024-06-01,28085.9,Retired,65
USD,US19PONZ5942486151,NL,Geldmaat ATM,Geldmaat: 295dd28f-37f9-409e-8021-935c102c5e69,2024-06-01,31198.9,Retired,65
USD,US19PONZ5942486151,NL,Geldmaat ATM,Geldmaat: 23e55ce2-37e0-494a-95d1-2f72dc69691e,2024-06-01,31272.02,Retired,65
USD,US19PONZ5942486151,Italy,Jayden Goudriaan-van Wickerode,Baby shower gift,2024-06-01,31314.89,Retired,65
USD,US19PONZ5942486151,NL,Sofie Recer-de Vries,Loan repayment,2024-06-01,31319.05,Retired,65
USD,US19PONZ5942486151,NL,Tygo van den Nyeuwenhuysen,Rent deposit,2024-06-01,31324.09,Retired,65
