acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
GBP,GB45SCAM8999802465,Japan,Oracle,Web hosting fee,2024-06-01,3968.61,Retired,65
GBP,GB45SCAM8999802465,Italy,Gilead Sciences,Laboratory service charge,2024-06-01,3970.49,Retired,65
GBP,GB45SCAM8999802465,Canada,Geldmaat ATM,Geldmaat: 493782a7-728f-4b56-8c8e-1b67c662fa6e,2024-06-01,7002.49,Retired,65
GBP,GB45SCAM8999802465,Canada,Geldmaat ATM,Geldmaat: f024f22d-6f05-4322-9858-df7c289c7509,2024-06-01,7037.36,Retired,65
GBP,GB45SCAM8999802465,Germany,Unilever,Subscription box service,2024-06-01,7042.23,Retired,65
GBP,GB45SCAM8999802465,Great Britain,Boeing,Aircraft maintenance,2024-06-01,7051.51,Retired,65
GBP,GB45SCAM8999802465,Canada,Geldmaat ATM,Geldmaat: 629f3332-0909-46dd-9098-9502af889cad,2024-06-01,10083.51,Retired,65
GBP,GB45SCAM8999802465,Denmark,Allianz,Coverage update charge,2024-06-01,10101.5,Retired,65
GBP,GB45SCAM8999802465,NL,Bristol-Myers Squibb,Medication purchase,2024-06-01,10173.59,Retired,65
GBP,GB45SCAM8999802465,Germany,Huawei,Technology services invoice payment,2024-06-01,10175.9,Retired,65
GBP,GB45SCAM8999802465,Great Britain,Volkswagen,Car parts order,2024-06-01,10191.38,Retired,65
GBP,GB45SCAM8999802465,Canada,Geldmaat ATM,Geldmaat: f98a6a2a-2e1c-4dc5-a790-73d5c0e58471,2024-06-01,13223.38,Retired,65
GBP,GB45SCAM8999802465,Canada,Unilever,Order payment,2024-06-01,13229.3,Retired,65
GBP,GB45SCAM8999802465,United States,Allianz,Insurance premium,2024-06-01,13288.88,Retired,65
GBP,GB45SCAM8999802465,Canada,Geldmaat ATM,Geldmaat: 0686a6df-2a69-4697-82d4-91aa0dac809d,2024-06-01,16320.88,Retired,65
GBP,GB45SCAM8999802465,Canada,Daimler,Vehicle service charge,2024-06-01,16341.48,Retired,65
GBP,GB45SCAM8999802465,Canada,Geldmaat ATM,Geldmaat: ee8d6fcf-2718-41be-9058-a05936049533,2024-06-01,19373.48,Retired,65
GBP,GB45SCAM8999802465,NL,Airbus,Aviation technology fee,2024-06-01,19478.46,Retired,65
GBP,GB45SCAM8999802465,NL,3M,Business unit invoice,2024-06-01,19486.65,Retired,65
GBP,GB45SCAM8999802465,Great Britain,Morgan Stanley,Capital markets service,2024-06-01,19492.85,Retired,65
GBP,GB45SCAM8999802465,Canada,Apple Inc.,Web hosting fee,2024-06-01,19499.66,Retired,65
GBP,GB45SCAM8999802465,Canada,Geldmaat ATM,Geldmaat: 8630073a-28d3-4a9f-9e18-ebe026cf7098,2024-06-01,22531.66,Retired,65
GBP,GB45SCAM8999802465,NL,Volkswagen,Car purchase,2024-06-01,22586.47,Retired,65
GBP,GB45SCAM8999802465,France,General Electric,Conglomerate product order,2024-06-01,22612.41,Retired,65
GBP,GB45SCAM8999802465,NL,Morgan Stanley,Capital markets service,2024-06-01,22633.42,Retired,65
GBP,GB45SCAM8999802465,NL,Geldmaat ATM,Geldmaat: 1ee9522b-2ba1-4d35-8f0b-6c9162305b14,2024-06-01,22665.76,Retired,65
GBP,GB45SCAM8999802465,Canada,Geldmaat ATM,Geldmaat: 4e366452-2151-4e17-baa5-1cff2b3b1474,2024-06-01,25697.76,Retired,65
GBP,GB45SCAM8999802465,Great Britain,Ayden Vos,Wedding gift,2024-06-01,25752.53,Retired,65
GBP,GB45SCAM8999802465,NL,Nikki van Wickerode,Emergency funds,2024-06-01,25756.62,Retired,65
GBP,GB45SCAM8999802465,NL,Mitsubishi,Conglomerate product order,2024-06-01,25872.27,Retired,65
GBP,GB45SCAM8999802465,NL,BMW,Car parts order,2024-06-01,25876.36,Retired,65
GBP,GB45SCAM8999802465,Canada,Geldmaat ATM,Geldmaat: e47033e6-a4b2-4fe2-8490-b4cfc45aacaa,2024-06-01,28908.36,Retired,65
GBP,GB45SCAM8999802465,United States,Dewi Kuijpers,Personal loan,2024-06-01,28987.9,Retired,65
GBP,GB45SCAM8999802465,Canada,Geldmaat ATM,Geldmaat: 8b5139be-cc3e-4096-ae11-3d2ac481dcd6,2024-06-01,32019.9,Retired,65
GBP,GB45SCAM8999802465,NL,AstraZeneca,Healthcare prescription,2024-06-01,32023.13,Retired,65
GBP,GB45SCAM8999802465,Japan,Sarah van Embden,Reimbursement for travel,2024-06-01,32066.62,Retired,65
GBP,GB45SCAM8999802465,Great Britain,Loek van der Stael,Shared subscription,2024-06-01,32179.08,Retired,65
GBP,GB45SCAM8999802465,Great Britain,Boeing,Aerospace parts purchase,2024-06-01,32184.03,Retired,65
