acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: 20fb7425-ab44-4ff2-98ed-59dc6ee260e6,2024-06-01,4579.0,Student,20
EUR,NL98BOER7298236247,Belgium,Accenture,Professional service invoice,2024-06-01,4658.08,Student,20
EUR,NL98BOER7298236247,NL,Volkswagen,Vehicle service charge,2024-06-01,4677.09,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: 15c7fc57-0262-4baa-8072-a081c5473746,2024-06-01,5548.09,Student,20
EUR,NL98BOER7298236247,Denmark,Noëlle Janssen-d' Heripon,Vacation expenses,2024-06-01,5650.21,Student,20
EUR,NL98BOER7298236247,NL,Microsoft,Cloud storage subscription,2024-06-01,5663.78,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: 8022a057-9a88-42ed-9b7e-4ae54b3b92de,2024-06-01,6534.78,Student,20
EUR,NL98BOER7298236247,NL,Ibrahim van Northeim,Loan to friend,2024-06-01,6540.23,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: 5acb0853-3760-4acd-84ed-51aff2ef28e1,2024-06-01,7411.23,Student,20
EUR,NL98BOER7298236247,Great Britain,Merle van Evelingen,Loan to friend,2024-06-01,7416.31,Student,20
EUR,NL98BOER7298236247,NL,ByteDance,Software license fee payment,2024-06-01,7422.34,Student,20
EUR,NL98BOER7298236247,NL,PepsiCo,Restaurant bill,2024-06-01,7426.73,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: b94b0699-a8bd-48c8-9013-63bb9c03557a,2024-06-01,8297.73,Student,20
EUR,NL98BOER7298236247,Hungary,Linn Dirven,Reimbursement for groceries,2024-06-01,8310.25,Student,20
EUR,NL98BOER7298236247,NL,Goldman Sachs,Stock purchase,2024-06-01,8377.3,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: 2e295919-06f4-42af-812e-def77b768c25,2024-06-01,9248.3,Student,20
EUR,NL98BOER7298236247,Great Britain,Joy Françoise,Gift,2024-06-01,9255.96,Student,20
EUR,NL98BOER7298236247,NL,Allianz,Insurance premium,2024-06-01,9261.72,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: e524c5e2-9876-4ed7-81d0-32a340bc3e0f,2024-06-01,10132.72,Student,20
EUR,NL98BOER7298236247,Canada,SoftBank,Business unit invoice,2024-06-01,10144.93,Student,20
EUR,NL98BOER7298236247,NL,3M,Corporate services payment,2024-06-01,10150.9,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: 4f8770b1-2123-4347-9db4-74b03d5e554e,2024-06-01,11021.9,Student,20
EUR,NL98BOER7298236247,United States,PepsiCo,Catering service fee,2024-06-01,11038.74,Student,20
EUR,NL98BOER7298236247,NL,Morgan Stanley,Brokerage fee,2024-06-01,11043.28,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: fce057d5-5722-4980-ae75-8da9263c1a92,2024-06-01,11914.28,Student,20
EUR,NL98BOER7298236247,NL,Olivia Vertooren-Jacobs,Reimbursement for medical expenses,2024-06-01,11933.57,Student,20
EUR,NL98BOER7298236247,NL,Sil Cornelissen,Friend loan repayment,2024-06-01,11967.05,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: 4bfeed96-07f8-4bc4-bcf3-8d9a15ccb1de,2024-06-01,12838.05,Student,20
EUR,NL98BOER7298236247,NL,Accenture,Expert consultation fee,2024-06-01,12841.57,Student,20
EUR,NL98BOER7298236247,NL,Yassin van Ommeren,Rent deposit,2024-06-01,12863.12,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: 646d5581-1beb-45d1-abdc-1ab2d8d6f853,2024-06-01,13734.12,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: 5b0b58fb-0aa2-464f-afac-2a93d4655553,2024-06-01,14605.12,Student,20
EUR,NL98BOER7298236247,NL,Facebook,Ad campaign funding,2024-06-01,14676.46,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: 3942d964-7128-4080-846a-5c8651359f12,2024-06-01,15547.46,Student,20
EUR,NL98BOER7298236247,NL,IBM,Technology services invoice payment,2024-06-01,15556.87,Student,20
EUR,NL98BOER7298236247,NL,Goldman Sachs,Stock purchase,2024-06-01,15572.45,Student,20
EUR,NL98BOER7298236247,Great Britain,Meta Platforms,Cloud storage subscription,2024-06-01,15609.18,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: e2458df9-b184-4443-8092-c80290148614,2024-06-01,16480.18,Student,20
EUR,NL98BOER7298236247,NL,Toyota,Car parts order,2024-06-01,16492.88,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: 1cc67b3f-64ac-4483-b17b-562830f87a66,2024-06-01,17363.88,Student,20
EUR,NL98BOER7298236247,NL,Geldmaat ATM,Geldmaat: 4103cbdf-f6b7-4ff8-b15b-504c56a1594f,2024-06-01,17372.56,Student,20
EUR,NL98BOER7298236247,Austria,Yasmin Wilmont,Reimbursement for medical expenses,2024-06-01,17419.03,Student,20
EUR,NL98BOER7298236247,NL,Morgan Stanley,Brokerage fee,2024-06-01,17426.72,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: 272595e7-8835-46d8-adf4-557847cd480b,2024-06-01,18297.72,Student,20
EUR,NL98BOER7298236247,NL,Toyota,Vehicle service charge,2024-06-01,18303.83,Student,20
EUR,NL98BOER7298236247,NL,Apple Inc.,Software license fee payment,2024-06-01,18309.37,Student,20
EUR,NL98BOER7298236247,Great Britain,Geldmaat ATM,Geldmaat: 8bd2c485-9c7c-4bf7-9814-397d4b2f7e1d,2024-06-01,19180.37,Student,20
EUR,NL98BOER7298236247,Spain,Microsoft,Software license fee payment,2024-06-01,19197.23,Student,20
