acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
J,JP77NISE9601862371,Canada,Sanofi,Medication purchase,2024-06-01,3158.43,Retail worker,28
J,JP77NISE9601862371,Great Britain,BASF,Chemical supply order,2024-06-01,3262.18,Retail worker,28
J,JP77NISE9601862371,NL,Geldmaat ATM,Geldmaat: 80fa94c0-9ae9-4db2-b7ed-412775363892,2024-06-01,5812.18,Retail worker,28
J,JP77NISE9601862371,NL,Geldmaat ATM,Geldmaat: ff8c1d32-0bd2-49ec-9a58-d5ae1f0ffd05,2024-06-01,8362.18,Retail worker,28
J,JP77NISE9601862371,Great Britain,Volkswagen,Vehicle service charge,2024-06-01,8415.32,Retail worker,28
J,JP77NISE9601862371,France,Wesley Schellekens-Teunissen,Shared meal cost,2024-06-01,8478.45,Retail worker,28
J,JP77NISE9601862371,United States,Emir de Plantard-van Mil,Split restaurant bill,2024-06-01,8481.05,Retail worker,28
J,JP77NISE9601862371,NL,Geldmaat ATM,Geldmaat: 3aaa1479-66ba-4100-aac1-79634a554d25,2024-06-01,11031.05,Retail worker,28
J,JP77NISE9601862371,NL,Geldmaat ATM,Geldmaat: 02e554ca-ea48-4c35-b0d7-b090ffcbbb13,2024-06-01,11265.41,Retail worker,28
J,JP77NISE9601862371,NL,Johnson & Johnson,Medication purchase,2024-06-01,11269.94,Retail worker,28
J,JP77NISE9601862371,NL,Rens Bruggeman-Le Grand,Split restaurant bill,2024-06-01,11326.92,Retail worker,28
J,JP77NISE9601862371,NL,Geldmaat ATM,Geldmaat: 0d92e813-061f-4f97-b84b-4275c70cd6b5,2024-06-01,13876.92,Retail worker,28
J,JP77NISE9601862371,NL,Duke Energy,Energy supply charge,2024-06-01,13935.12,Retail worker,28
J,JP77NISE9601862371,Italy,LVMH,Luxury item purchase,2024-06-01,13941.03,Retail worker,28
J,JP77NISE9601862371,NL,Goldman Sachs,Stock purchase,2024-06-01,14004.87,Retail worker,28
J,JP77NISE9601862371,United States,3M,Conglomerate product order,2024-06-01,14068.83,Retail worker,28
J,JP77NISE9601862371,NL,Geldmaat ATM,Geldmaat: b3e0cbe8-e836-45d4-b6f9-f09495200a97,2024-06-01,16618.83,Retail worker,28
J,JP77NISE9601862371,NL,Kyara Mudden,Reimbursement for dinner,2024-06-01,16780.68,Retail worker,28
J,JP77NISE9601862371,NL,Geldmaat ATM,Geldmaat: 168e39ea-8aed-47a9-85e1-5e2f02551133,2024-06-01,19330.68,Retail worker,28
J,JP77NISE9601862371,Denmark,Merck & Co.,Pharmacy bill,2024-06-01,19424.99,Retail worker,28
J,JP77NISE9601862371,NL,Geldmaat ATM,Geldmaat: 61b55b68-88ce-4eae-a253-77a0e782cece,2024-06-01,21974.99,Retail worker,28
J,JP77NISE9601862371,NL,Apple Inc.,Technology services invoice payment,2024-06-01,21979.71,Retail worker,28
J,JP77NISE9601862371,Great Britain,AT&T,Phone bill,2024-06-01,21983.37,Retail worker,28
J,JP77NISE9601862371,NL,Liz Palman,Support for a friend,2024-06-01,22072.21,Retail worker,28
J,JP77NISE9601862371,United States,Morgan Stanley,Brokerage fee,2024-06-01,22080.7,Retail worker,28
J,JP77NISE9601862371,Great Britain,Alphabet Inc.,Web hosting fee,2024-06-01,22088.48,Retail worker,28
J,JP77NISE9601862371,NL,Geldmaat ATM,Geldmaat: 00702cde-3224-43d2-be9c-c0fa0506f4e3,2024-06-01,24638.48,Retail worker,28
J,JP77NISE9601862371,NL,IBM,Cloud storage subscription,2024-06-01,24646.83,Retail worker,28
J,JP77NISE9601862371,NL,Geldmaat ATM,Geldmaat: 1ddc64b2-2f82-4e89-8c11-0cc7edb7aeb1,2024-06-01,27196.83,Retail worker,28
J,JP77NISE9601862371,Japan,Johannes Rijcken,Gift,2024-06-01,27274.57,Retail worker,28
J,JP77NISE9601862371,Canada,Nike,Fashion brand order,2024-06-01,27306.03,Retail worker,28
J,JP77NISE9601862371,NL,Geldmaat ATM,Geldmaat: d61a60e3-99e3-4e90-8d0d-86dbd7033d97,2024-06-01,29856.03,Retail worker,28
J,JP77NISE9601862371,Austria,Procter & Gamble,Order payment,2024-06-01,29904.81,Retail worker,28
J,JP77NISE9601862371,NL,Ties van Berkel,Party contribution,2024-06-01,29909.45,Retail worker,28
J,JP77NISE9601862371,NL,AstraZeneca,Medication purchase,2024-06-01,30028.0,Retail worker,28
J,JP77NISE9601862371,NL,Geldmaat ATM,Geldmaat: 095f8349-5ddb-4b40-a88c-1ea3d8181aa9,2024-06-01,32578.0,Retail worker,28
J,JP77NISE9601862371,Japan,AT&T,Telecom invoice,2024-06-01,32579.77,Retail worker,28
J,JP77NISE9601862371,France,Tim van der Loo-Maas,Rent assistance,2024-06-01,32629.29,Retail worker,28
