acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
EUR,NL05YEPP5545826043,NL,Linde Verbeek-van Arnsberg,School fees,2024-06-01,2599.54,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: 1eaa3f58-127e-416f-9fd0-f1407bc0fd95,2024-06-01,2844.54,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: 2a106a75-d1e8-410e-9cad-8f256d56ff12,2024-06-01,3089.54,Student,20
EUR,NL05YEPP5545826043,NL,Novartis,Healthcare prescription,2024-06-01,3096.36,Student,20
EUR,NL05YEPP5545826043,NL,Novartis,Drug order payment,2024-06-01,3099.44,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: fd0529b8-aceb-4260-853d-6e0c0fee62fe,2024-06-01,3344.44,Student,20
EUR,NL05YEPP5545826043,NL,Boeing,Aircraft maintenance,2024-06-01,3352.7,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: 153e9954-738c-4c1e-889c-f956a7295b20,2024-06-01,3597.7,Student,20
EUR,NL05YEPP5545826043,Belgium,Berkshire Hathaway,Diversified company fee,2024-06-01,3599.33,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: 26d361a3-b102-4f83-928d-32747d4b3743,2024-06-01,3844.33,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: ef47d935-e957-418d-863e-0dabb02c590f,2024-06-01,4089.33,Student,20
EUR,NL05YEPP5545826043,Great Britain,Geldmaat ATM,Geldmaat: 2f618ab5-a3b1-4863-9515-e56d3351b8d9,2024-06-01,4101.52,Student,20
EUR,NL05YEPP5545826043,NL,Merck & Co.,Medication purchase,2024-06-01,4110.83,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: 98bfbc0f-e3cf-468c-b144-201700ab0d25,2024-06-01,4355.83,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: 7c9d4029-4526-4b44-80c7-b33a493ff1b7,2024-06-01,4600.83,Student,20
EUR,NL05YEPP5545826043,Germany,Nova van Ooste,Support for a family member,2024-06-01,4609.34,Student,20
EUR,NL05YEPP5545826043,Canada,ByteDance,Cloud storage subscription,2024-06-01,4619.65,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: 12333ec0-19fc-42af-a85b-ccc1323bccc2,2024-06-01,4864.65,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: 2c48e3c6-4f3c-4d59-b11f-aedcfc87ec2d,2024-06-01,5109.65,Student,20
EUR,NL05YEPP5545826043,NL,Tata Consultancy Services,Software development bill,2024-06-01,5111.83,Student,20
EUR,NL05YEPP5545826043,NL,Aiden de Plantard,Reimbursement for travel,2024-06-01,5116.16,Student,20
EUR,NL05YEPP5545826043,Great Britain,Oracle,Technology services invoice payment,2024-06-01,5117.05,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: 1ec8af03-1b7b-4f5d-bb21-66164dc25f23,2024-06-01,5362.05,Student,20
EUR,NL05YEPP5545826043,Germany,Gilead Sciences,Laboratory service charge,2024-06-01,5366.12,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: b058b70c-c8b7-4461-a0e3-318666b864b0,2024-06-01,5611.12,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: e0a14f20-d7ca-4b9d-b097-fdc77eae98ec,2024-06-01,5856.12,Student,20
EUR,NL05YEPP5545826043,Spain,Geldmaat ATM,Geldmaat: 5acc229f-5110-408f-8701-1d537908a938,2024-06-01,5872.94,Student,20
EUR,NL05YEPP5545826043,NL,Facebook,Ad campaign funding,2024-06-01,5879.16,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: 15ee1212-fb99-47d8-835d-76831c467a4e,2024-06-01,6124.16,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: 6ecf0ae6-5e9a-4d80-8d24-f45e2f223de7,2024-06-01,6369.16,Student,20
EUR,NL05YEPP5545826043,Japan,Morgan Stanley,Investment fund entry,2024-06-01,6401.57,Student,20
EUR,NL05YEPP5545826043,Great Britain,Alibaba,E-commerce order,2024-06-01,6437.43,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: b6f088b7-d675-425e-83d8-d7e8302c1334,2024-06-01,6682.43,Student,20
EUR,NL05YEPP5545826043,NL,Alphabet Inc.,Web hosting fee,2024-06-01,6687.28,Student,20
EUR,NL05YEPP5545826043,Japan,Geldmaat ATM,Geldmaat: 2c4cda6d-8d67-4afc-a574-bea86b85bd63,2024-06-01,6932.28,Student,20
