acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
EUR,NL98BOER8217762683,NL,Procter & Gamble,Product purchase,2024-06-01,5759.37,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 2fd00511-971a-48f7-9720-d2dae5262dfc,2024-06-01,6147.37,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 41c342d4-2b41-406a-8cdf-65d484d9b59b,2024-06-01,6535.37,Student,20
EUR,NL98BOER8217762683,Great Britain,Roche,Healthcare prescription,2024-06-01,6548.41,Student,20
EUR,NL98BOER8217762683,NL,Honeywell,Corporate services payment,2024-06-01,6567.23,Student,20
EUR,NL98BOER8217762683,Denmark,Microsoft,Cloud storage subscription,2024-06-01,6568.75,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: ab33b209-a449-483b-9d73-10a908eeb6ca,2024-06-01,6956.75,Student,20
EUR,NL98BOER8217762683,Germany,AT&T,Data plan payment,2024-06-01,6960.98,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 6f6e597a-a624-46bb-b25a-eafa4b6934b1,2024-06-01,7348.98,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 19c9c064-4712-4443-ac0a-cf9b56c9c10c,2024-06-01,7736.98,Student,20
EUR,NL98BOER8217762683,Great Britain,3M,Business unit invoice,2024-06-01,7758.38,Student,20
EUR,NL98BOER8217762683,NL,Liam Spruit-Schellekens,Support money,2024-06-01,7778.21,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 578db9c7-1c05-44ad-a140-6b980d6bcbe9,2024-06-01,8166.21,Student,20
EUR,NL98BOER8217762683,NL,Boeing,Aerospace parts purchase,2024-06-01,8171.31,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 6499cdbe-658e-4837-b9bf-4d593f8abf95,2024-06-01,8559.31,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 4d18c385-fe4f-4b61-87c6-f7050356ea84,2024-06-01,8947.31,Student,20
EUR,NL98BOER8217762683,United States,Bristol-Myers Squibb,Pharmacy bill,2024-06-01,8954.63,Student,20
EUR,NL98BOER8217762683,NL,IBM,Software license fee payment,2024-06-01,8958.21,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 09be786c-ee38-480d-826d-c3b1bc1ec644,2024-06-01,9346.21,Student,20
EUR,NL98BOER8217762683,NL,Sep van Duvenvoirde,Wedding gift,2024-06-01,9353.64,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 0b591cae-3c14-4f73-b6b5-d2dff5bec02f,2024-06-01,9741.64,Student,20
EUR,NL98BOER8217762683,NL,Microsoft,Cloud storage subscription,2024-06-01,9753.27,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 39d3467b-8331-498e-bddc-d6275619b6de,2024-06-01,10141.27,Student,20
EUR,NL98BOER8217762683,NL,PepsiCo,Food delivery,2024-06-01,10142.85,Student,20
EUR,NL98BOER8217762683,NL,Amazon,Online shopping,2024-06-01,10149.03,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 60ced478-fd0f-46fc-949a-f079168178bd,2024-06-01,10537.03,Student,20
EUR,NL98BOER8217762683,NL,Duke Energy,Electricity payment,2024-06-01,10541.78,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 04a1a35a-4344-4f1b-9826-b8acddabd48a,2024-06-01,10929.78,Student,20
EUR,NL98BOER8217762683,United States,Roche,Pharmacy bill,2024-06-01,10938.8,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 1f3d4f7c-5dc3-4abb-8c33-6db6313dac46,2024-06-01,11326.8,Student,20
EUR,NL98BOER8217762683,NL,Accenture,Expert consultation fee,2024-06-01,11334.14,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 39591bcc-a464-4d9f-b5c0-3cdb9eb4f66c,2024-06-01,11722.14,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 6244ae73-eaa5-4ea4-b68e-30c86c7f1970,2024-06-01,12110.14,Student,20
EUR,NL98BOER8217762683,NL,Goldman Sachs,Capital markets service,2024-06-01,12120.08,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 187c3d00-3c01-496f-a150-e97a23e95849,2024-06-01,12508.08,Student,20
EUR,NL98BOER8217762683,United States,Merck & Co.,Healthcare prescription,2024-06-01,12514.35,Student,20
EUR,NL98BOER8217762683,NL,Alibaba,E-commerce order,2024-06-01,12520.97,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: ec749ec3-689a-4668-918e-7353dc510844,2024-06-01,12908.97,Student,20
EUR,NL98BOER8217762683,United States,Novartis,Medication purchase,2024-06-01,12910.25,Student,20
EUR,NL98BOER8217762683,NL,SoftBank,Diversified company fee,2024-06-01,12914.63,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: e259645a-96c9-4536-8ac8-0ae41f4cc2a8,2024-06-01,13302.63,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 024186a0-e195-4240-8d13-7212631757cd,2024-06-01,13690.63,Student,20
EUR,NL98BOER8217762683,United States,Merck & Co.,Healthcare prescription,2024-06-01,13698.21,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 05e06b15-1b31-4045-95af-7538ae506e41,2024-06-01,14086.21,Student,20
EUR,NL98BOER8217762683,Canada,LVMH,Luxury item purchase,2024-06-01,14089.91,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 99bdaa5b-fad2-426f-a447-b95c9e9f1572,2024-06-01,14477.91,Student,20
EUR,NL98BOER8217762683,Canada,Joey Cornelisse,Gift,2024-06-01,14481.13,Student,20
EUR,NL98BOER8217762683,Hungary,Mitsubishi,Business unit invoice,2024-06-01,14494.01,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: f88520c1-e014-4e8d-9731-851d8cf5727b,2024-06-01,14882.01,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 9334756b-7515-4583-829b-43796a8dc6b7,2024-06-01,14889.88,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 29f1165f-ad1e-4f5b-ab57-1d592fd36bd1,2024-06-01,15277.88,Student,20
EUR,NL98BOER8217762683,NL,Aimée Bave-van Laar,Child support,2024-06-01,15279.44,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: afc47753-8bef-439a-ab9b-2666b4f9f8eb,2024-06-01,15667.44,Student,20
EUR,NL98BOER8217762683,Great Britain,Nike,Clothing purchase,2024-06-01,15686.96,Student,20
EUR,NL98BOER8217762683,NL,PepsiCo,Catering service fee,2024-06-01,15706.95,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 72d73a5f-e39d-40e6-9f37-515093c63ead,2024-06-01,16094.95,Student,20
EUR,NL98BOER8217762683,Great Britain,Renault,Auto repair bill,2024-06-01,16096.97,Student,20
EUR,NL98BOER8217762683,NL,3M,Business unit invoice,2024-06-01,16098.14,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 2ce0aa98-c502-49c2-b0c7-919b28c50a70,2024-06-01,16486.14,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 1dfe534c-9af8-4869-9c24-5c2e1f8b58fb,2024-06-01,16874.14,Student,20
EUR,NL98BOER8217762683,NL,Toyota,Auto repair bill,2024-06-01,16887.92,Student,20
EUR,NL98BOER8217762683,Italy,Riley van der Schuijt-van Mook,Shared hotel room cost,2024-06-01,16906.94,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 57bb257b-4ddb-4b09-af60-841ac76e8c09,2024-06-01,17294.94,Student,20
EUR,NL98BOER8217762683,NL,Morgan Stanley,Stock purchase,2024-06-01,17309.63,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 151fc774-80ae-4114-8eeb-147265b9b7d4,2024-06-01,17697.63,Student,20
EUR,NL98BOER8217762683,NL,3M,Corporate services payment,2024-07-01,17701.99,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 433bc478-ec38-409c-bae6-d560de2b8f4e,2024-07-01,18089.99,Student,20
EUR,NL98BOER8217762683,NL,Geldmaat ATM,Geldmaat: 7d63fad4-8bbd-4f67-9865-a0769972e84a,2024-07-01,18477.99,Student,20
EUR,NL98BOER8217762683,NL,Yasmin Janssen,Pet expenses,2024-07-01,18521.97,Student,20
EUR,NL98BOER8217762683,United States,Liam Janssens,Grocery money,2024-07-01,18533.57,Student,20
