acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
CAD,CA81VANC7303881493,Hungary,Oracle,Cloud storage subscription,2024-06-01,4180.0,Retail worker,28
CAD,CA81VANC7303881493,Canada,ByteDance,Web hosting fee,2024-06-01,4190.12,Retail worker,28
CAD,CA81VANC7303881493,NL,Mark Walter,Shared subscription,2024-06-01,4205.19,Retail worker,28
CAD,CA81VANC7303881493,NL,Facebook,Influencer collaboration fee,2024-06-01,4212.0,Retail worker,28
CAD,CA81VANC7303881493,NL,Geldmaat ATM,Geldmaat: bc92f86c-940e-4a04-8f9c-50163acdb852,2024-06-01,6425.0,Retail worker,28
CAD,CA81VANC7303881493,NL,SoftBank,Diversified company fee,2024-06-01,6440.63,Retail worker,28
CAD,CA81VANC7303881493,Spain,Tata Consultancy Services,System upgrade fee,2024-06-01,6444.2,Retail worker,28
CAD,CA81VANC7303881493,NL,Alex Miner-van Limburg,Birthday gift,2024-06-01,6480.52,Retail worker,28
CAD,CA81VANC7303881493,NL,Alibaba,Subscription service,2024-06-01,6502.64,Retail worker,28
CAD,CA81VANC7303881493,NL,Geldmaat ATM,Geldmaat: d5540c6a-ae1a-4453-b2da-d65dbde517c1,2024-06-01,8715.64,Retail worker,28
CAD,CA81VANC7303881493,Great Britain,Nike,Sportswear buy,2024-06-01,8724.15,Retail worker,28
CAD,CA81VANC7303881493,NL,LVMH,Exclusive brand fee,2024-06-01,8732.86,Retail worker,28
CAD,CA81VANC7303881493,NL,Meta Platforms,Web hosting fee,2024-06-01,8746.04,Retail worker,28
CAD,CA81VANC7303881493,Great Britain,Boeing,Aircraft maintenance,2024-06-01,8756.35,Retail worker,28
CAD,CA81VANC7303881493,NL,Geldmaat ATM,Geldmaat: 0bcea362-7215-4e6c-a3bc-6861146eb224,2024-06-01,10969.35,Retail worker,28
CAD,CA81VANC7303881493,NL,Xavi Zuidweg,Birthday party expenses,2024-06-01,10982.45,Retail worker,28
CAD,CA81VANC7303881493,NL,BMW,Vehicle service charge,2024-06-01,11010.01,Retail worker,28
CAD,CA81VANC7303881493,NL,Geldmaat ATM,Geldmaat: 91675724-8a64-488f-9c33-e6187349e938,2024-06-01,13223.01,Retail worker,28
CAD,CA81VANC7303881493,NL,Ford Motor,Auto repair bill,2024-06-01,13279.48,Retail worker,28
CAD,CA81VANC7303881493,Hungary,Daimler,Auto repair bill,2024-06-01,13327.5,Retail worker,28
CAD,CA81VANC7303881493,Japan,General Electric,Diversified company fee,2024-06-01,13337.04,Retail worker,28
CAD,CA81VANC7303881493,Germany,Morgan Stanley,Capital markets service,2024-06-01,13338.02,Retail worker,28
CAD,CA81VANC7303881493,NL,Geldmaat ATM,Geldmaat: 6fa1d3bd-7f57-46a1-8cce-b5a87e6aa1ca,2024-06-01,15551.02,Retail worker,28
CAD,CA81VANC7303881493,Spain,Dell Technologies,Technology services invoice payment,2024-06-01,15559.8,Retail worker,28
CAD,CA81VANC7303881493,Great Britain,Alphabet Inc.,Software license fee payment,2024-06-01,15573.94,Retail worker,28
CAD,CA81VANC7303881493,NL,Verizon,Cable service subscription,2024-06-01,15583.36,Retail worker,28
CAD,CA81VANC7303881493,Great Britain,Facebook,Social media service subscription,2024-06-01,15597.16,Retail worker,28
