acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
EUR,NL05YEPP5406046240,NL,Azra van Daal,Support for a family member,2024-06-01,3003.01,Retired,65
EUR,NL05YEPP5406046240,NL,GlaxoSmithKline,Healthcare prescription,2024-06-01,3018.17,Retired,65
EUR,NL05YEPP5406046240,NL,Stefan Timmermans,Party contribution,2024-06-01,3048.5,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 0e55e159-9a52-44c5-8568-17905bcba3da,2024-06-01,6315.5,Retired,65
EUR,NL05YEPP5406046240,NL,Morgan Stanley,Investment fund entry,2024-06-01,6338.1,Retired,65
EUR,NL05YEPP5406046240,Belgium,Meta Platforms,Software license fee payment,2024-06-01,6368.62,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: ff611cdc-92ea-45a3-afd2-1946e89b8776,2024-06-01,9635.62,Retired,65
EUR,NL05YEPP5406046240,Denmark,Geldmaat ATM,Geldmaat: 6b8c28d1-5bda-4e18-9c48-ad35a829909d,2024-06-01,9735.86,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: b8a817f0-e182-47bc-85aa-50d64d30b8ec,2024-06-01,13002.86,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: a8b2ae89-080b-468a-bca7-c5b98f21a4ec,2024-06-01,16269.86,Retired,65
EUR,NL05YEPP5406046240,NL,Roche,Drug order payment,2024-06-01,16290.09,Retired,65
EUR,NL05YEPP5406046240,Italy,Jan Tammerijn,Loan repayment,2024-06-01,16317.78,Retired,65
EUR,NL05YEPP5406046240,NL,Angelina Perck,Reimbursement for bills,2024-06-01,16363.88,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 66dc496e-0490-4bb1-b06e-948478aee7fd,2024-06-01,19630.88,Retired,65
EUR,NL05YEPP5406046240,NL,Procter & Gamble,Product purchase,2024-06-01,19715.03,Retired,65
EUR,NL05YEPP5406046240,NL,Nova Boer-Tins,Baby shower gift,2024-06-01,19756.29,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: c034ffa7-9a53-472c-b832-a2f321a5a193,2024-06-01,23023.29,Retired,65
EUR,NL05YEPP5406046240,NL,IBM,Software license fee payment,2024-06-01,23065.67,Retired,65
EUR,NL05YEPP5406046240,Austria,Bayer,Pharmacy bill,2024-06-01,23105.41,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: df135cde-2e04-4efa-b694-958ee1f8487d,2024-06-01,26372.41,Retired,65
EUR,NL05YEPP5406046240,NL,BASF,Cleaning products order,2024-06-01,26394.64,Retired,65
EUR,NL05YEPP5406046240,Denmark,Novartis,Medication purchase,2024-06-01,26396.66,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 0297892b-eead-4dd2-9034-a83aef840674,2024-06-01,29663.66,Retired,65
EUR,NL05YEPP5406046240,Great Britain,Demi Courtier,Rent payment,2024-06-01,29680.58,Retired,65
EUR,NL05YEPP5406046240,United States,Roche,Healthcare prescription,2024-06-01,29722.89,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 5d8f231b-8da5-49f6-b3bf-eeb1cbd7b31b,2024-06-01,32989.89,Retired,65
EUR,NL05YEPP5406046240,Denmark,Honeywell,Corporate services payment,2024-06-01,33003.71,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 84bd9d08-6d03-4807-b450-6951dfdf3725,2024-06-01,36270.71,Retired,65
EUR,NL05YEPP5406046240,Great Britain,Sanofi,Healthcare prescription,2024-06-01,36398.72,Retired,65
EUR,NL05YEPP5406046240,NL,PepsiCo,Restaurant bill,2024-06-01,36404.65,Retired,65
EUR,NL05YEPP5406046240,Canada,ByteDance,Cloud storage subscription,2024-06-01,36444.72,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 59deffd8-6fe6-480d-952a-1e7b47d98812,2024-06-01,39711.72,Retired,65
EUR,NL05YEPP5406046240,Denmark,Brent van de Pavert-Olthof,Support money,2024-06-01,39717.06,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 8bb264c8-9975-4132-865e-7e9afd025dfb,2024-06-01,42984.06,Retired,65
EUR,NL05YEPP5406046240,NL,Seth van Westfalen,Shared ride expenses,2024-06-01,43044.15,Retired,65
EUR,NL05YEPP5406046240,NL,Bayer,Medication purchase,2024-06-01,43050.73,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: d8554b59-c786-4308-b7f1-94dfec9fda22,2024-06-01,46317.73,Retired,65
EUR,NL05YEPP5406046240,NL,Toyota,Car purchase,2024-06-01,46375.41,Retired,65
EUR,NL05YEPP5406046240,NL,Meta Platforms,Web hosting fee,2024-06-01,46406.05,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: a354d996-b013-433d-a1e2-fc472b85ee70,2024-06-01,49673.05,Retired,65
EUR,NL05YEPP5406046240,NL,Phillips 66,Utility bill,2024-06-01,49699.9,Retired,65
EUR,NL05YEPP5406046240,NL,Yassin Roukes,Shared ride expenses,2024-06-01,49710.75,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 781f6a0c-38fc-4490-9cf0-0d38d8ea89e4,2024-06-01,52977.75,Retired,65
EUR,NL05YEPP5406046240,NL,Novartis,Medication purchase,2024-06-01,52978.99,Retired,65
EUR,NL05YEPP5406046240,NL,ByteDance,Software license fee payment,2024-06-01,53002.22,Retired,65
EUR,NL05YEPP5406046240,NL,Honeywell,Corporate services payment,2024-06-01,53029.84,Retired,65
EUR,NL05YEPP5406046240,NL,Puck van Liendert,Christmas gift,2024-06-01,53049.2,Retired,65
EUR,NL05YEPP5406046240,Belgium,Mitsubishi,Diversified company fee,2024-06-01,53053.21,Retired,65
EUR,NL05YEPP5406046240,NL,Dell Technologies,Web hosting fee,2024-06-01,53075.74,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 8c6d4c60-07cb-42e3-a0cb-1d9135dfabc6,2024-06-01,56342.74,Retired,65
EUR,NL05YEPP5406046240,NL,Morgan Stanley,Investment fund entry,2024-06-01,56346.71,Retired,65
EUR,NL05YEPP5406046240,France,Geldmaat ATM,Geldmaat: b7519b3c-5c4b-46c1-b4b0-b0baeac1098e,2024-06-01,56408.96,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: ab4059f0-f82c-4b14-9845-cbba3572c475,2024-06-01,59675.96,Retired,65
EUR,NL05YEPP5406046240,Hungary,Olivia Ehlert,Shared subscription,2024-06-01,59688.76,Retired,65
EUR,NL05YEPP5406046240,Denmark,Honeywell,Diversified company fee,2024-06-01,59692.68,Retired,65
EUR,NL05YEPP5406046240,NL,Phillips 66,Renewable energy subscription,2024-06-01,59698.75,Retired,65
EUR,NL05YEPP5406046240,Spain,Noa de Bont-Flink,Birthday gift,2024-06-01,59724.4,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: af4ff71a-8d54-459c-ad94-e78242a3347c,2024-06-01,62991.4,Retired,65
EUR,NL05YEPP5406046240,NL,Meta Platforms,Technology services invoice payment,2024-06-01,62997.69,Retired,65
EUR,NL05YEPP5406046240,United States,Sander van Veen,Shared subscription,2024-06-01,63010.51,Retired,65
EUR,NL05YEPP5406046240,NL,Sophia Vegt,Friend loan repayment,2024-06-01,63013.04,Retired,65
EUR,NL05YEPP5406046240,NL,Verizon,Cable service subscription,2024-06-01,63038.65,Retired,65
EUR,NL05YEPP5406046240,Germany,Tom Molenaar,Medical bills,2024-06-01,63052.35,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: bf688f57-418f-4635-9405-26764f571c6a,2024-06-01,66319.35,Retired,65
EUR,NL05YEPP5406046240,NL,Leah van der Horst,Reimbursement for medical expenses,2024-06-01,66382.84,Retired,65
EUR,NL05YEPP5406046240,NL,Charlotte van Formbach-Kof,Debt settlement,2024-06-01,66403.5,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 9bc12783-a70b-4731-a0b6-72fffcd9d525,2024-06-01,69670.5,Retired,65
EUR,NL05YEPP5406046240,Spain,Lotte Schouten,Mortgage help,2024-06-01,69728.47,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: d339e563-13e0-452f-91ad-6e233dc19920,2024-06-01,72995.47,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 9e254da7-5dbc-4b0d-abad-b9162b171d7e,2024-06-01,76262.47,Retired,65
EUR,NL05YEPP5406046240,Denmark,Collin de Groot,Gas money,2024-06-01,76367.07,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 3e206488-95be-42d7-82cc-4f5c816b0beb,2024-06-01,79634.07,Retired,65
EUR,NL05YEPP5406046240,NL,Toyota,Vehicle service charge,2024-06-01,79994.72,Retired,65
EUR,NL05YEPP5406046240,Canada,Geldmaat ATM,Geldmaat: 27675a3e-c14b-4694-a14f-600e70ccdd73,2024-06-01,80060.56,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: a8a96fbc-b651-4b86-8e73-f77bd90117bd,2024-06-01,83327.56,Retired,65
EUR,NL05YEPP5406046240,NL,Pfizer,Healthcare prescription,2024-06-01,83336.47,Retired,65
EUR,NL05YEPP5406046240,Hungary,Berkshire Hathaway,Business unit invoice,2024-06-01,83387.82,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 01048084-8a5e-4e71-a5d8-d98eec5a1422,2024-06-01,86654.82,Retired,65
EUR,NL05YEPP5406046240,NL,Toyota,Auto repair bill,2024-06-01,86697.88,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 14f8d5d8-0086-4a0b-b317-5300ec23eaf1,2024-06-01,89964.88,Retired,65
EUR,NL05YEPP5406046240,NL,Senna Haengreve,Support for a family member,2024-06-01,89969.02,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: b88e204a-2801-48d8-bfa5-96db6615508b,2024-06-01,93236.02,Retired,65
EUR,NL05YEPP5406046240,NL,Procter & Gamble,Retail goods payment,2024-06-01,93281.54,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 057618d4-f219-4c2b-96aa-6bad377fa01d,2024-06-01,96548.54,Retired,65
EUR,NL05YEPP5406046240,NL,Sjoerd van Hemert,Travel expenses,2024-06-01,96870.66,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 311ac8f5-58d3-4779-b5af-703bea637162,2024-06-01,100137.66,Retired,65
EUR,NL05YEPP5406046240,Great Britain,ByteDance,Technology services invoice payment,2024-06-01,100193.47,Retired,65
EUR,NL05YEPP5406046240,NL,Sanofi,Drug order payment,2024-06-01,100240.96,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: b8369965-5f2e-4d0a-8f64-65c8f166f8e7,2024-06-01,103507.96,Retired,65
EUR,NL05YEPP5406046240,NL,Renault,Vehicle service charge,2024-06-01,103509.97,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: ff815336-075d-4e53-b117-6d1c3dfcc557,2024-07-01,106776.97,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: d1f9f99c-914b-4c9f-8279-1ca09d3efa8d,2024-07-01,106893.12,Retired,65
EUR,NL05YEPP5406046240,NL,Elena Wolfswinkel,Funeral expenses,2024-07-01,106900.84,Retired,65
EUR,NL05YEPP5406046240,NL,Renault,Car parts order,2024-07-01,106955.4,Retired,65
EUR,NL05YEPP5406046240,NL,Unilever,Subscription box service,2024-07-01,106957.08,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 9f3eda65-b99d-406f-a47e-8192ab9e98b6,2024-07-01,110224.08,Retired,65
EUR,NL05YEPP5406046240,NL,DuPont,Conglomerate product order,2024-07-01,110245.09,Retired,65
EUR,NL05YEPP5406046240,NL,Mitsubishi,Conglomerate product order,2024-07-01,110275.18,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: c52fe1c0-d8fd-4709-8e85-37673752a8b0,2024-07-01,113542.18,Retired,65
EUR,NL05YEPP5406046240,NL,3M,Corporate services payment,2024-07-01,113546.89,Retired,65
EUR,NL05YEPP5406046240,NL,Bristol-Myers Squibb,Medication purchase,2024-07-01,113607.64,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: c6e4c158-8614-4ac4-8ac4-50b08f77ba35,2024-07-01,116874.64,Retired,65
EUR,NL05YEPP5406046240,Italy,AT&T,Data plan payment,2024-07-01,116936.67,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 4a3d6518-d99e-471e-9390-f107c03b2576,2024-07-01,120203.67,Retired,65
EUR,NL05YEPP5406046240,Denmark,Geldmaat ATM,Geldmaat: f343e0d6-b667-49aa-8a37-606ab66ee97b,2024-07-01,120393.23,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 81e14cbb-2c51-4cc5-af67-c33e216f3356,2024-07-01,123660.23,Retired,65
EUR,NL05YEPP5406046240,NL,Gilead Sciences,Clinical trial payment,2024-07-01,123714.88,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: ecf37e90-0975-463c-9b90-7856aae9c7f5,2024-07-01,126981.88,Retired,65
EUR,NL05YEPP5406046240,NL,Volkswagen,Car parts order,2024-07-01,126988.05,Retired,65
EUR,NL05YEPP5406046240,NL,Duke Energy,Energy supply charge,2024-07-01,127009.72,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: cd9bd925-ecbd-448c-be79-82811c90a083,2024-07-01,130276.72,Retired,65
EUR,NL05YEPP5406046240,United States,Femke Ridder-le Gulcher,Shared utilities,2024-07-01,130317.46,Retired,65
EUR,NL05YEPP5406046240,NL,Nike,Sportswear buy,2024-07-01,130352.8,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 1b8d5623-00fe-4d90-bc29-792e720320e9,2024-07-01,133619.8,Retired,65
EUR,NL05YEPP5406046240,NL,Procter & Gamble,Retail goods payment,2024-07-01,133623.37,Retired,65
EUR,NL05YEPP5406046240,NL,Liza Sestig,Friend loan repayment,2024-07-01,133625.93,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 864f7e62-06fb-423e-962e-d192b634597b,2024-07-01,136892.93,Retired,65
EUR,NL05YEPP5406046240,Germany,Meta Platforms,Cloud storage subscription,2024-07-01,136912.0,Retired,65
EUR,NL05YEPP5406046240,NL,Oracle,Cloud storage subscription,2024-07-01,136924.62,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: faff01cc-3df2-4a57-b180-98d9cebad82c,2024-07-01,140191.62,Retired,65
EUR,NL05YEPP5406046240,Italy,Facebook,Ad campaign funding,2024-07-01,140198.85,Retired,65
EUR,NL05YEPP5406046240,NL,Olivia Aelftrud van Wessex-Brizee,Graduation gift,2024-07-01,140239.6,Retired,65
EUR,NL05YEPP5406046240,France,Nike,Clothing purchase,2024-07-01,140244.98,Retired,65
EUR,NL05YEPP5406046240,Denmark,Boeing,Aerospace parts purchase,2024-07-01,140251.87,Retired,65
EUR,NL05YEPP5406046240,NL,Roche,Drug order payment,2024-07-01,140258.49,Retired,65
EUR,NL05YEPP5406046240,Canada,Kate van der Strigt-van Breugel,Friend loan repayment,2024-07-01,140288.72,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 75edd4ec-633b-4c19-a6f6-ab5994041f00,2024-07-01,143555.72,Retired,65
EUR,NL05YEPP5406046240,Canada,Geldmaat ATM,Geldmaat: 65b29294-fd7f-4e93-8b94-8a06387dc449,2024-07-01,143592.29,Retired,65
EUR,NL05YEPP5406046240,NL,Alibaba,Subscription service,2024-07-01,143594.18,Retired,65
EUR,NL05YEPP5406046240,NL,Daimler,Vehicle service charge,2024-07-01,143600.88,Retired,65
EUR,NL05YEPP5406046240,United States,Berkshire Hathaway,Diversified company fee,2024-07-01,143602.43,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 74a3fb6b-16f9-47ee-9b74-17d0b41b170d,2024-07-01,146869.43,Retired,65
EUR,NL05YEPP5406046240,Germany,Duke Energy,Energy supply charge,2024-07-01,146886.59,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 0ca92471-41e0-4d80-b088-74255c552939,2024-07-01,150153.59,Retired,65
EUR,NL05YEPP5406046240,NL,Maartje Lether-Lutterveld,Rent deposit,2024-07-01,150167.53,Retired,65
EUR,NL05YEPP5406046240,Japan,Maria Kallen,New baby gift,2024-07-01,150183.76,Retired,65
EUR,NL05YEPP5406046240,NL,Sander Scuylenborchs,Split vacation cost,2024-07-01,150224.85,Retired,65
EUR,NL05YEPP5406046240,NL,Jayda Huberts,Split vacation cost,2024-07-01,150228.73,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 36ddc9ce-2464-44d1-bf45-98b03f86e908,2024-07-01,153495.73,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 5b723601-fe02-46a0-94db-5e9dabb189b1,2024-07-01,156762.73,Retired,65
EUR,NL05YEPP5406046240,United States,Dani Uphus,Gas money,2024-07-01,156823.64,Retired,65
EUR,NL05YEPP5406046240,Hungary,Pleun van den Eijssel,School fees,2024-07-01,156908.94,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 81c71551-1f64-4779-bcb0-93039807b55d,2024-07-01,160175.94,Retired,65
EUR,NL05YEPP5406046240,Great Britain,Bayer,Pharmacy bill,2024-07-01,160203.41,Retired,65
EUR,NL05YEPP5406046240,Germany,LVMH,Designer goods order,2024-07-01,160207.31,Retired,65
EUR,NL05YEPP5406046240,NL,SoftBank,Business unit invoice,2024-07-01,160249.84,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: c3476125-7e4f-4176-874d-33749ab040c4,2024-07-01,163516.84,Retired,65
EUR,NL05YEPP5406046240,NL,Daimler,Car purchase,2024-07-01,163535.15,Retired,65
EUR,NL05YEPP5406046240,Japan,Berkshire Hathaway,Business unit invoice,2024-07-01,163576.96,Retired,65
EUR,NL05YEPP5406046240,NL,Alibaba,Marketplace seller fee,2024-07-01,163600.25,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 0e2d01dd-0765-4ba3-ad0f-a4be5d5ea179,2024-07-01,166867.25,Retired,65
EUR,NL05YEPP5406046240,Canada,Gilead Sciences,Genetic testing kit,2024-07-01,166897.24,Retired,65
EUR,NL05YEPP5406046240,United States,Boeing,Aircraft maintenance,2024-07-01,166904.42,Retired,65
EUR,NL05YEPP5406046240,Belgium,Alphabet Inc.,Web hosting fee,2024-07-01,166920.18,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: d271c7e4-bf71-4fa6-ad43-c110e2067939,2024-07-01,170187.18,Retired,65
EUR,NL05YEPP5406046240,NL,Berkshire Hathaway,Corporate services payment,2024-07-01,170197.93,Retired,65
EUR,NL05YEPP5406046240,NL,BMW,Vehicle service charge,2024-07-01,170204.93,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 7044a437-ed15-4eee-a1bf-289e4ef08e27,2024-07-01,173471.93,Retired,65
EUR,NL05YEPP5406046240,NL,General Electric,Business unit invoice,2024-07-01,173529.16,Retired,65
EUR,NL05YEPP5406046240,NL,BASF,Laboratory reagents buy,2024-07-01,173578.8,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: e06e1655-b364-4a28-9303-8bb669bbceb7,2024-07-01,176845.8,Retired,65
EUR,NL05YEPP5406046240,United States,Nout Rousselet-van Es,Birthday gift,2024-07-01,176862.38,Retired,65
EUR,NL05YEPP5406046240,Great Britain,Nathan Marchal,Split restaurant bill,2024-07-01,176871.78,Retired,65
EUR,NL05YEPP5406046240,Great Britain,Hailey Merkx,Loan repayment,2024-07-01,176962.89,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 8f66181e-6709-4dea-bb0d-3b286c309d70,2024-07-01,180229.89,Retired,65
EUR,NL05YEPP5406046240,NL,Fatima Scholten,Child support,2024-07-01,180278.7,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: dae0ebd0-4f0c-4028-9639-58cbcbe17883,2024-07-01,183545.7,Retired,65
EUR,NL05YEPP5406046240,France,Daimler,Car purchase,2024-07-01,183567.05,Retired,65
EUR,NL05YEPP5406046240,NL,Mohammed Adriaensdr-Verhoeven,Medical bills,2024-07-01,183577.77,Retired,65
EUR,NL05YEPP5406046240,NL,Bristol-Myers Squibb,Healthcare prescription,2024-07-01,183601.3,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 7b4b238d-7e56-4223-a14d-0a33e696d681,2024-07-01,186868.3,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: c54596c5-982c-442e-9ec0-bb5a71c0aea6,2024-07-01,190135.3,Retired,65
EUR,NL05YEPP5406046240,NL,Dylano Loep,Anniversary gift,2024-07-01,190158.79,Retired,65
EUR,NL05YEPP5406046240,United States,Goldman Sachs,Capital markets service,2024-07-01,190164.3,Retired,65
EUR,NL05YEPP5406046240,NL,Yasmin Gepa van Bourgondië,Child support,2024-07-01,190194.06,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: bbe8c69d-991d-46cf-ba2b-eb80804e95b4,2024-07-01,193461.06,Retired,65
EUR,NL05YEPP5406046240,NL,General Electric,Business unit invoice,2024-07-01,193584.25,Retired,65
EUR,NL05YEPP5406046240,NL,ByteDance,Technology services invoice payment,2024-07-01,193610.23,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 31e269ee-70af-4f29-bf83-f8678ca88a7b,2024-07-01,196877.23,Retired,65
EUR,NL05YEPP5406046240,NL,Alibaba,Marketplace seller fee,2024-07-01,196904.34,Retired,65
EUR,NL05YEPP5406046240,Belgium,Youssef van der Linden,Friend loan repayment,2024-07-01,196970.24,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: ea5af4b6-d71e-4152-9542-6e64b7ab15df,2024-07-01,200237.24,Retired,65
EUR,NL05YEPP5406046240,NL,Facebook,Social media service subscription,2024-07-01,200248.38,Retired,65
EUR,NL05YEPP5406046240,NL,Pfizer,Drug order payment,2024-07-01,200284.07,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 353ecf87-ca54-48d5-9191-64b30fe8a747,2024-07-01,203551.07,Retired,65
EUR,NL05YEPP5406046240,NL,Laurens van der Steen,Emergency funds,2024-07-01,203553.02,Retired,65
EUR,NL05YEPP5406046240,NL,Kiki Mansvelt,Support for a friend,2024-07-01,203651.55,Retired,65
EUR,NL05YEPP5406046240,NL,Bayer,Pharmacy bill,2024-07-01,203660.48,Retired,65
EUR,NL05YEPP5406046240,Canada,Berkshire Hathaway,Business unit invoice,2024-07-01,203665.66,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: c124a98e-48e3-42d9-bd34-8161a4cde0bc,2024-07-01,206932.66,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: aad59ba8-a0f9-4312-9141-0a5f4c41bf4b,2024-08-01,207163.62,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 4f20f6ba-77e1-40d6-8f65-c308fbadfa92,2024-08-01,210430.62,Retired,65
EUR,NL05YEPP5406046240,NL,DuPont,Corporate services payment,2024-08-01,210434.81,Retired,65
EUR,NL05YEPP5406046240,Great Britain,Duke Energy,Renewable energy subscription,2024-08-01,210451.38,Retired,65
EUR,NL05YEPP5406046240,NL,Pleun Vaessen,Gas money,2024-08-01,210460.86,Retired,65
EUR,NL05YEPP5406046240,Japan,AT&T,Phone bill,2024-08-01,210493.48,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 66965b44-c305-4c23-9cf8-1b3c138cc541,2024-08-01,213760.48,Retired,65
EUR,NL05YEPP5406046240,NL,Gilead Sciences,Clinical trial payment,2024-08-01,213767.42,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 4be15101-1014-4fb9-82ee-11376ac476bd,2024-08-01,217034.42,Retired,65
EUR,NL05YEPP5406046240,Canada,Facebook,Premium account upgrade,2024-08-01,217056.66,Retired,65
EUR,NL05YEPP5406046240,NL,SoftBank,Corporate services payment,2024-08-01,217077.64,Retired,65
EUR,NL05YEPP5406046240,NL,Gilead Sciences,Genetic testing kit,2024-08-01,217082.09,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: 5f3c17ca-5eec-4105-a4b2-66f43a1435fd,2024-08-01,220349.09,Retired,65
EUR,NL05YEPP5406046240,Spain,Merck & Co.,Healthcare prescription,2024-08-01,220393.38,Retired,65
EUR,NL05YEPP5406046240,Great Britain,Apple Inc.,Software license fee payment,2024-08-01,220399.76,Retired,65
EUR,NL05YEPP5406046240,NL,Amazon,Marketplace seller fee,2024-08-01,220443.68,Retired,65
EUR,NL05YEPP5406046240,NL,Geldmaat ATM,Geldmaat: ddd61902-c4ed-4538-9502-e464b480b206,2024-08-01,223710.68,Retired,65
EUR,NL05YEPP5406046240,Austria,Apple Inc.,Cloud storage subscription,2024-08-01,223724.73,Retired,65
