acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
GBP,GB37FAKE6710249931,NL,Geldmaat ATM,Geldmaat: 70916c6b-7832-45bf-9865-52bc86e4c660,2024-06-01,5908.0,Student,20
GBP,GB37FAKE6710249931,NL,SoftBank,Diversified company fee,2024-06-01,5908.94,Student,20
GBP,GB37FAKE6710249931,Great Britain,Nout van Gorp,Reimbursement for dinner,2024-06-01,5916.77,Student,20
GBP,GB37FAKE6710249931,NL,Geldmaat ATM,Geldmaat: 20c0b7b6-5b59-4d6f-b6b9-e04cf58dd449,2024-06-01,5985.77,Student,20
GBP,GB37FAKE6710249931,NL,Janne van den Brand,Housewarming gift,2024-06-01,5988.16,Student,20
GBP,GB37FAKE6710249931,NL,Geldmaat ATM,Geldmaat: f87c5d75-2537-48f9-8a2d-70f75559181c,2024-06-01,6057.16,Student,20
GBP,GB37FAKE6710249931,NL,General Electric,Diversified company fee,2024-06-01,6060.16,Student,20
GBP,GB37FAKE6710249931,NL,Lenn Jurrijens,Gas money,2024-06-01,6069.02,Student,20
GBP,GB37FAKE6710249931,Germany,DuPont,Corporate services payment,2024-06-01,6070.92,Student,20
GBP,GB37FAKE6710249931,NL,Geldmaat ATM,Geldmaat: 1a404d4c-d771-49a9-8061-805d8534de7a,2024-06-01,6139.92,Student,20
GBP,GB37FAKE6710249931,NL,Daimler,Car parts order,2024-06-01,6157.2,Student,20
GBP,GB37FAKE6710249931,NL,Geldmaat ATM,Geldmaat: 28880556-e7b4-431c-a223-3680cb8953d8,2024-06-01,6226.2,Student,20
GBP,GB37FAKE6710249931,Italy,Floortje van Klaarwater,Grocery money,2024-06-01,6229.68,Student,20
GBP,GB37FAKE6710249931,Belgium,BASF,Laboratory reagents buy,2024-06-01,6230.19,Student,20
GBP,GB37FAKE6710249931,NL,Geldmaat ATM,Geldmaat: f9f3d85e-78cd-4873-b6fb-86289a5a2210,2024-06-01,6299.19,Student,20
GBP,GB37FAKE6710249931,NL,Geldmaat ATM,Geldmaat: cc958c90-1a39-4400-af3e-e81b3285118d,2024-06-01,6368.19,Student,20
GBP,GB37FAKE6710249931,NL,AT&T,Data plan payment,2024-06-01,6375.0,Student,20
GBP,GB37FAKE6710249931,Italy,Cisco Systems,Software license fee payment,2024-06-01,6378.71,Student,20
GBP,GB37FAKE6710249931,NL,Geldmaat ATM,Geldmaat: 54fd3346-25a5-4eef-8b6a-f21eac1478a0,2024-06-01,6447.71,Student,20
GBP,GB37FAKE6710249931,Denmark,Alibaba,Online shopping,2024-06-01,6452.87,Student,20
GBP,GB37FAKE6710249931,NL,Geldmaat ATM,Geldmaat: bbbe2c4e-a572-4ded-b602-6f48f65d8f2c,2024-06-01,6521.87,Student,20
GBP,GB37FAKE6710249931,NL,Morgan Stanley,Stock purchase,2024-06-01,6526.99,Student,20
GBP,GB37FAKE6710249931,NL,Geldmaat ATM,Geldmaat: 051c7ac3-dd8c-47de-b1e6-14655de0410f,2024-06-01,6595.99,Student,20
GBP,GB37FAKE6710249931,NL,Ibrahim Haselaar-Kleijse,Pet expenses,2024-06-01,6597.86,Student,20
GBP,GB37FAKE6710249931,NL,Geldmaat ATM,Geldmaat: b163d216-19a0-4098-981d-5289eb21d27f,2024-06-01,6666.86,Student,20
GBP,GB37FAKE6710249931,Belgium,Geldmaat ATM,Geldmaat: 7581944b-3171-4d30-ae86-f899f1c83f5b,2024-06-01,6670.9,Student,20
