acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
GBP,GB45SCAM2032224437,Canada,Geldmaat ATM,Geldmaat: 487890f8-e500-4c46-953b-779a8766b385,2024-06-01,1231.95,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 289c25e4-c5f8-475b-bea6-483da7e99150,2024-06-01,3879.95,Retail worker,28
GBP,GB45SCAM2032224437,Canada,Allianz,Insurance premium,2024-06-01,3881.31,Retail worker,28
GBP,GB45SCAM2032224437,NL,Boeing,Aircraft maintenance,2024-06-01,3888.75,Retail worker,28
GBP,GB45SCAM2032224437,NL,Ayden van den Bergh,Emergency funds,2024-06-01,3936.19,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 4caf8f2a-9ded-4d37-a71b-b2115a318fc1,2024-06-01,6584.19,Retail worker,28
GBP,GB45SCAM2032224437,Great Britain,Jaylinn Frankhuizen-van Orleans,Reimbursement for shopping,2024-06-01,6586.58,Retail worker,28
GBP,GB45SCAM2032224437,NL,DuPont,Diversified company fee,2024-06-01,6593.85,Retail worker,28
GBP,GB45SCAM2032224437,NL,Danique Thomas,Shared subscription,2024-06-01,6624.07,Retail worker,28
GBP,GB45SCAM2032224437,NL,Pfizer,Drug order payment,2024-06-01,6644.06,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 6bd2af99-0aae-418f-a873-2cd6e8e7ab84,2024-06-01,9292.06,Retail worker,28
GBP,GB45SCAM2032224437,NL,DuPont,Conglomerate product order,2024-06-01,9300.83,Retail worker,28
GBP,GB45SCAM2032224437,Spain,Oracle,Cloud storage subscription,2024-06-01,9317.85,Retail worker,28
GBP,GB45SCAM2032224437,Canada,Meta Platforms,Software license fee payment,2024-06-01,9375.69,Retail worker,28
GBP,GB45SCAM2032224437,NL,Novartis,Healthcare prescription,2024-06-01,9404.98,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: dae1b31a-c731-4fc6-957a-18ebb91cb702,2024-06-01,12052.98,Retail worker,28
GBP,GB45SCAM2032224437,NL,Berkshire Hathaway,Business unit invoice,2024-06-01,12143.15,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: f377664f-e2f8-490d-a40f-4ffc5f431de4,2024-06-01,14791.15,Retail worker,28
GBP,GB45SCAM2032224437,Great Britain,LVMH,Luxury item purchase,2024-06-01,14797.7,Retail worker,28
GBP,GB45SCAM2032224437,NL,Novartis,Healthcare prescription,2024-06-01,14862.8,Retail worker,28
GBP,GB45SCAM2032224437,NL,Verizon,Telecom invoice,2024-06-01,14913.17,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: fb951e63-a869-4153-a8ba-14d8c4ef6e8c,2024-06-01,17561.17,Retail worker,28
GBP,GB45SCAM2032224437,NL,Nick Mudden,Support money,2024-06-01,17574.27,Retail worker,28
GBP,GB45SCAM2032224437,Japan,Wout van der Maath,Reimbursement for travel,2024-06-01,17589.0,Retail worker,28
GBP,GB45SCAM2032224437,NL,Amazon,Subscription service,2024-06-01,17631.06,Retail worker,28
GBP,GB45SCAM2032224437,NL,Huawei,Technology services invoice payment,2024-06-01,17636.42,Retail worker,28
GBP,GB45SCAM2032224437,NL,Toyota,Car parts order,2024-06-01,17641.28,Retail worker,28
GBP,GB45SCAM2032224437,Great Britain,Bristol-Myers Squibb,Drug order payment,2024-06-01,17659.12,Retail worker,28
GBP,GB45SCAM2032224437,France,Microsoft,Cloud storage subscription,2024-06-01,17676.78,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 0c4ec93e-3fce-45fb-9420-6d5aea098f16,2024-06-01,20324.78,Retail worker,28
GBP,GB45SCAM2032224437,NL,Alphabet Inc.,Web hosting fee,2024-06-01,20345.13,Retail worker,28
GBP,GB45SCAM2032224437,NL,Cisco Systems,Technology services invoice payment,2024-06-01,20425.59,Retail worker,28
GBP,GB45SCAM2032224437,NL,Amazon,Subscription service,2024-06-01,20525.21,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 9bf0864c-d9fd-433f-944e-1edd00621188,2024-06-01,23173.21,Retail worker,28
GBP,GB45SCAM2032224437,Canada,BMW,Car parts order,2024-06-01,23179.04,Retail worker,28
GBP,GB45SCAM2032224437,NL,Jacob Ferran,Housewarming gift,2024-06-01,23181.35,Retail worker,28
GBP,GB45SCAM2032224437,NL,Facebook,Social media service subscription,2024-06-01,23183.75,Retail worker,28
GBP,GB45SCAM2032224437,NL,Ford Motor,Car purchase,2024-06-01,23238.25,Retail worker,28
GBP,GB45SCAM2032224437,Great Britain,Fien van Dooren,Birthday gift,2024-06-01,23242.12,Retail worker,28
GBP,GB45SCAM2032224437,NL,Airbus,Aerospace parts purchase,2024-06-01,23245.98,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 419e7abc-6f64-4299-8c0e-c4d777ccc726,2024-06-01,25893.98,Retail worker,28
GBP,GB45SCAM2032224437,Great Britain,General Electric,Diversified company fee,2024-06-01,25906.95,Retail worker,28
GBP,GB45SCAM2032224437,Germany,Puk van 't Wel,Rent deposit,2024-06-01,25909.23,Retail worker,28
GBP,GB45SCAM2032224437,Italy,Accenture,Expert consultation fee,2024-06-01,25917.68,Retail worker,28
GBP,GB45SCAM2032224437,Canada,Apple Inc.,Technology services invoice payment,2024-06-01,25922.86,Retail worker,28
GBP,GB45SCAM2032224437,United States,Morgan Stanley,Brokerage fee,2024-06-01,25926.37,Retail worker,28
GBP,GB45SCAM2032224437,NL,Cornelia Hulskes,Support for a family member,2024-06-01,25947.45,Retail worker,28
GBP,GB45SCAM2032224437,Canada,Boeing,Aerospace parts purchase,2024-06-01,25997.99,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 2230de7a-bd5f-4292-8d51-8ce2279b26de,2024-06-01,28645.99,Retail worker,28
GBP,GB45SCAM2032224437,NL,Roche,Healthcare prescription,2024-06-01,28704.51,Retail worker,28
GBP,GB45SCAM2032224437,NL,Amazon,E-commerce order,2024-06-01,28730.88,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 1dcd8811-6581-4db1-a2b3-670550ff9b33,2024-06-01,31378.88,Retail worker,28
GBP,GB45SCAM2032224437,NL,Mathijs Knuf,Shared subscription,2024-06-01,31421.35,Retail worker,28
GBP,GB45SCAM2032224437,NL,Ford Motor,Auto repair bill,2024-06-01,31423.09,Retail worker,28
GBP,GB45SCAM2032224437,NL,AT&T,Telecom invoice,2024-06-01,31430.68,Retail worker,28
GBP,GB45SCAM2032224437,NL,Phillips 66,Utility bill,2024-06-01,31449.4,Retail worker,28
GBP,GB45SCAM2032224437,NL,Janne Hellevoort,Shared ride expenses,2024-06-01,31457.09,Retail worker,28
GBP,GB45SCAM2032224437,NL,PepsiCo,Catering service fee,2024-06-01,31490.24,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 35cc143e-f712-45f5-a81b-fbeac3252612,2024-06-01,34138.24,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 5b4220eb-39b3-4510-b22c-9218b7b7478d,2024-06-01,36786.24,Retail worker,28
GBP,GB45SCAM2032224437,NL,Timo Waardeloo,Split vacation cost,2024-06-01,36798.62,Retail worker,28
GBP,GB45SCAM2032224437,NL,Nike,Fashion brand order,2024-06-01,36868.5,Retail worker,28
GBP,GB45SCAM2032224437,United States,Oracle,Cloud storage subscription,2024-06-01,36885.92,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: d3f9a7ec-2262-41a9-96d7-f8647d348026,2024-06-01,39533.92,Retail worker,28
GBP,GB45SCAM2032224437,Denmark,Alphabet Inc.,Web hosting fee,2024-06-01,39547.7,Retail worker,28
GBP,GB45SCAM2032224437,Denmark,LVMH,Exclusive brand fee,2024-06-01,39604.67,Retail worker,28
GBP,GB45SCAM2032224437,United States,Kiki Gellemeyer-Lucas,Debt settlement,2024-06-01,39619.79,Retail worker,28
GBP,GB45SCAM2032224437,NL,Jack van Brenen,Grocery money,2024-06-01,39666.03,Retail worker,28
GBP,GB45SCAM2032224437,Canada,BASF,Laboratory reagents buy,2024-06-01,39669.94,Retail worker,28
GBP,GB45SCAM2032224437,NL,DuPont,Corporate services payment,2024-06-01,39673.37,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 4090b456-0fcb-4468-8ce3-3863fd8d70ee,2024-06-01,42321.37,Retail worker,28
GBP,GB45SCAM2032224437,NL,Merck & Co.,Medication purchase,2024-06-01,42325.18,Retail worker,28
GBP,GB45SCAM2032224437,NL,Honeywell,Corporate services payment,2024-06-01,42374.65,Retail worker,28
GBP,GB45SCAM2032224437,NL,BMW,Car parts order,2024-06-01,42396.07,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: bcf479b2-5db3-4b02-a66b-559d1803f6ea,2024-06-01,45044.07,Retail worker,28
GBP,GB45SCAM2032224437,Italy,Bart Jones-Laffray,Christmas gift,2024-06-01,45087.15,Retail worker,28
GBP,GB45SCAM2032224437,NL,Honeywell,Corporate services payment,2024-06-01,45107.62,Retail worker,28
GBP,GB45SCAM2032224437,NL,Meta Platforms,Software license fee payment,2024-06-01,45115.01,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: eca1207d-23d2-43a1-a230-2255a9c6d7e9,2024-06-01,47763.01,Retail worker,28
GBP,GB45SCAM2032224437,NL,General Electric,Business unit invoice,2024-06-01,47781.18,Retail worker,28
GBP,GB45SCAM2032224437,Belgium,Bristol-Myers Squibb,Medication purchase,2024-06-01,47788.75,Retail worker,28
GBP,GB45SCAM2032224437,NL,Accenture,Professional service invoice,2024-06-01,47794.61,Retail worker,28
GBP,GB45SCAM2032224437,NL,Procter & Gamble,Product purchase,2024-06-01,47841.12,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: dd7397cb-1681-45ae-b07f-f6f0ced42368,2024-06-01,50489.12,Retail worker,28
GBP,GB45SCAM2032224437,NL,Maja Blokland,Reimbursement for shopping,2024-06-01,50507.79,Retail worker,28
GBP,GB45SCAM2032224437,Great Britain,Simon van den Oever,Personal loan,2024-06-01,50561.8,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: e2921d68-58ad-4642-8ec2-da5e8f12fc62,2024-06-01,53209.8,Retail worker,28
GBP,GB45SCAM2032224437,NL,Meta Platforms,Web hosting fee,2024-06-01,53251.29,Retail worker,28
GBP,GB45SCAM2032224437,NL,Meta Platforms,Cloud storage subscription,2024-06-01,53304.3,Retail worker,28
GBP,GB45SCAM2032224437,NL,Pfizer,Medication purchase,2024-06-01,53309.68,Retail worker,28
GBP,GB45SCAM2032224437,NL,SoftBank,Diversified company fee,2024-06-01,53320.96,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 9b0ef07b-1b61-4518-b531-e4666e155cc5,2024-06-01,55968.96,Retail worker,28
GBP,GB45SCAM2032224437,Great Britain,Jake Belpere,Loan repayment,2024-06-01,56061.1,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 09631753-ddee-4994-8942-a92a7f9b56cd,2024-06-01,58709.1,Retail worker,28
GBP,GB45SCAM2032224437,Great Britain,Phillips 66,Renewable energy subscription,2024-06-01,58801.04,Retail worker,28
GBP,GB45SCAM2032224437,NL,Geldmaat ATM,Geldmaat: 0ad233b7-70f6-4784-83c4-68cc464651b8,2024-06-01,61449.04,Retail worker,28
GBP,GB45SCAM2032224437,NL,Phillips 66,Utility bill,2024-06-01,61917.98,Retail worker,28
