acct_ccy,acct_id,ctpty_ctry,ctpty_nm,rmt_inf_ustrd1,year_month,bal_aftr,occupation,age
USD,US19PONZ5684869126,NL,AT&T,Telecom invoice,2024-06-01,2014.36,Retail worker,28
USD,US19PONZ5684869126,NL,Geldmaat ATM,Geldmaat: c54f1fd8-db11-4bb4-8932-fe47bea8414c,2024-06-01,4493.36,Retail worker,28
USD,US19PONZ5684869126,NL,Geldmaat ATM,Geldmaat: 1f04c824-f678-47e7-85c0-413b4485547d,2024-06-01,4509.36,Retail worker,28
USD,US19PONZ5684869126,NL,Geldmaat ATM,Geldmaat: 734f1a9a-0f4d-4d4d-b001-cd6774121d4e,2024-06-01,6988.36,Retail worker,28
USD,US19PONZ5684869126,NL,Sanofi,Healthcare prescription,2024-06-01,6997.77,Retail worker,28
USD,US19PONZ5684869126,NL,Elizabeth Steenbakkers,Pet expenses,2024-06-01,7047.01,Retail worker,28
USD,US19PONZ5684869126,NL,Sanofi,Pharmacy bill,2024-06-01,7063.09,Retail worker,28
USD,US19PONZ5684869126,NL,BMW,Auto repair bill,2024-06-01,7072.81,Retail worker,28
USD,US19PONZ5684869126,NL,Geldmaat ATM,Geldmaat: f0e638b7-fc45-4b6d-ae5f-e878b271a31b,2024-06-01,9551.81,Retail worker,28
USD,US19PONZ5684869126,NL,BASF,Industrial chemicals purchase,2024-06-01,9564.49,Retail worker,28
USD,US19PONZ5684869126,NL,Geldmaat ATM,Geldmaat: b9bcd7b8-4840-4fef-8aef-5f0db1a6b69d,2024-06-01,9579.08,Retail worker,28
USD,US19PONZ5684869126,NL,Geldmaat ATM,Geldmaat: 5db750bc-75d0-41cc-870d-a43de1c50211,2024-06-01,12058.08,Retail worker,28
USD,US19PONZ5684869126,NL,Finn van Spreuwel,Split vacation cost,2024-06-01,12079.19,Retail worker,28
USD,US19PONZ5684869126,NL,Geldmaat ATM,Geldmaat: 41750d87-f921-4230-b9b6-1dc61d54d12a,2024-06-01,12085.0,Retail worker,28
USD,US19PONZ5684869126,NL,Geldmaat ATM,Geldmaat: 8d173254-05e4-4a9c-a5eb-9ee65d5a909a,2024-06-01,14564.0,Retail worker,28
USD,US19PONZ5684869126,NL,Geldmaat ATM,Geldmaat: 439c2d73-7d18-4074-9ab6-165dbe14a503,2024-06-01,17043.0,Retail worker,28
USD,US19PONZ5684869126,Italy,Accenture,Expert consultation fee,2024-06-01,17053.03,Retail worker,28
